WorkerId,HITId,prompt_1,prompt_2,prompt_3,prompt_4,prompt_5,prompt_6,prompt_7,prompt_8,prompt_9,prompt_10
APF1EAZT104LQ,3EAWOID6MTVUPP6BVD0NI7KPLZLV0C,"[0.7550415303475492, 0.8533575342460036, 0.8041995322967763, 0.06951991305576015, 2]","[3.7284983608817325e-78, 6.86809206056511e-78, 5.298295210723421e-78, 2.220027995216677e-78, 2]","[0.8891397050194614, 1.0, 0.9445698525097307, 0.07839006634507983, 2]","[3.2686774053939754e-78, 0.6610079036990795, 0.33050395184953973, 0.4674031711235235, 2]","[1.5339208059700235e-155, 0.7545031759729782, 0.3772515879864891, 0.5335143121572798, 2]","[0.3430724116558217, 0.440581309175407, 0.3918268604156143, 0.06894920266212289, 2]","[6.433932628423997e-78, 6.608446987146148e-78, 6.5211898077850725e-78, 1.2340028646685512e-79, 2]","[0.684694991173804, 0.9200444146293233, 0.8023697029015636, 0.16641717327374203, 2]","[5.645084941608842e-156, 0.7732944005951418, 0.3866472002975709, 0.5468017145144113, 2]","[0.22313016014842982, 0.785629301801026, 0.5043797309747279, 0.3977469574741631, 2]"
A13WYZ8AXD6ODX,3EAWOID6MTVUPP6BVD0NI7KPLZLV0C,"[0.9306048591020996, 1.0, 0.9653024295510497, 0.04906977471030132, 2]","[0.3860973950960897, 0.3936932246683079, 0.3898953098821988, 0.0053710625992528125, 2]","[0.31385374381502784, 0.5628785875727005, 0.43836616569386416, 0.17608715570497083, 2]","[0.5124211683902791, 1.0, 0.7562105841951395, 0.3447702981942474, 2]","[8.014508691042773e-155, 4.994788421695789e-78, 2.4973942108478943e-78, 3.531848763573145e-78, 2]","[0.3660489030912041, 0.48644841037855624, 0.42624865673488016, 0.08513530805440586, 2]","[6.784827072174911e-78, 0.5623413251903491, 0.28117066259517454, 0.3976353643835253, 2]","[0.33794681259634946, 1.0, 0.6689734062981747, 0.46814229831928944, 2]","[0.7682233441672254, 0.7781581271306612, 0.7731907356489434, 0.007024952403062082, 2]","[1.0055731278977324e-154, 0.35831291876413535, 0.17915645938206767, 0.25336549464486463, 2]"
API7K4R8MF7VD,36BTXXLZ2V6JV67V5UIFTDLZH5P4R9,"[0.22626645763911546, 0.4034933177040759, 0.3148798876715957, 0.12531831456033288, 2]","[0.3930524368688461, 0.43134657279938793, 0.41219950483411705, 0.027078043196165538, 2]","[4.757372470743945e-78, 0.25943837160425853, 0.12971918580212927, 0.18345063186136665, 2]","[0.12704697476198454, 0.670003276239299, 0.3985251255006418, 0.3839280826625765, 2]","[6.309871835555244e-78, 0.28149576324784253, 0.14074788162392127, 0.1990475630678324, 2]","[4.3055254893697426e-78, 0.3891804946725645, 0.19459024733628225, 0.2751921668885054, 2]","[0.2709512962012512, 0.3792319690656914, 0.3250916326334713, 0.07656599805388786, 2]","[0.24896384700296276, 0.2804684808403939, 0.2647161639216783, 0.022277140225246714, 2]","[0.30130404892785684, 0.4385068972747104, 0.36990547310128363, 0.09701706446416966, 2]","[0.25642856796013974, 0.30639512688388687, 0.2814118474220133, 0.03533169264753879, 2]"
APF1EAZT104LQ,36BTXXLZ2V6JV67V5UIFTDLZH5P4R9,"[6.050377518430427e-155, 8.650408340264446e-155, 7.350392929347436e-155, 1.8384994254128717e-155, 2]","[2.013995721342433e-155, 5.281345744066832e-78, 2.640672872033416e-78, 3.7344753894203694e-78, 2]","[0.20189651799465538, 1.0, 0.6009482589973277, 0.5643443842145749, 2]","[0.6985342056580097, 0.8824969025845955, 0.7905155541213026, 0.13008127048215443, 2]","[0.5773502691896257, 0.6756000774035172, 0.6264751732965714, 0.06947310563832045, 2]","[5.1612152302653315e-78, 1.0, 0.5, 0.7071067811865476, 2]","[0.6086700968648568, 0.7122497147741741, 0.6604599058195155, 0.07324185021638979, 2]","[0.2986540415355791, 0.5576482195844407, 0.42815113056000986, 0.18313653958618606, 2]","[0.37435262499122096, 0.4027672046365773, 0.3885599148138991, 0.020092141951796698, 2]","[0.5531345601521246, 0.5900468726392808, 0.5715907163957027, 0.02610094646894503, 2]"
A1U3OIZTWRI8JD,36BTXXLZ2V6JV67V5UIFTDLZH5P4R9,"[5.705336763108155e-78, 0.4574961760905828, 0.35930411196308426, 0.2326653377016267, 5]","[0.4157455329408815, 0.9157278938396898, 0.6829767969766944, 0.182589767528413, 5]","[0.35900398297062824, 0.9878765474230741, 0.4992318062836083, 0.23903913146162487, 5]","[0.48123684816064677, 0.9071112036324318, 0.770192307482612, 0.17041976781008286, 5]","[0.43848107274091763, 0.8365606501558066, 0.8281071306736923, 0.1810987407729456, 5]","[0.5554408189421887, 0.914795904920735, 0.7088856802260898, 0.14742727580925985, 5]","[0.35644110428877074, 0.6863978801696748, 0.6425160847290116, 0.1364155079668314, 5]","[0.6326526439886341, 0.8106735562524036, 0.791662676661129, 0.08468856126241789, 5]","[0.18016060905785503, 0.7974545591044423, 0.5695952573413798, 0.23760486290714902, 5]","[1.3203832882211142e-231, 0.7457651916617388, 9.280167055464391e-78, 0.38995093544596227, 5]"
APF1EAZT104LQ,34YWR3PJ288MTEB6VS156SHA1ATX0H,"[1.0050780909589607e-156, 0.4777856684744321, 0.23889283423721605, 0.3378454861320186, 2]","[5.353909682421663e-155, 0.6204032394013997, 0.31020161970069987, 0.43869133765083085, 2]","[0.5320746411699112, 0.5773502691896257, 0.5547124551797684, 0.032014703595219796, 2]","[0.3864911638244346, 0.6640471006217092, 0.5252691322230719, 0.1962616850679377, 2]","[5.467133248249545e-155, 0.800737402916808, 0.400368701458404, 0.5662068475521796, 2]","[0.4412739850976206, 0.5647181220077593, 0.50299605355269, 0.08728818630687964, 2]","[0.5402978547371841, 0.9394130628134758, 0.7398554587753299, 0.2822170701054258, 2]","[0.36787944117144233, 0.6434588841607617, 0.5056691626661021, 0.1948640928933593, 2]","[0.31702331385234306, 0.4448286903173788, 0.38092600208486094, 0.09037204837052637, 2]","[8.751273976943354e-78, 0.6190141936965665, 0.30950709684828326, 0.4377091340135652, 2]"
A2J8CTUSZ8IHUV,34YWR3PJ288MTEB6VS156SHA1ATX0H,"[0.2823146987385491, 0.6545582749064346, 0.46843648682249184, 0.26321595696144295, 2]","[0.38665094116978954, 0.6219267743722662, 0.5487186081785148, 0.12040216081686587, 3]","[0.5680284608879422, 0.7431724899026805, 0.6556004753953113, 0.12384553060065485, 2]","[0.6477349129400435, 0.9718025939474719, 0.8873440018909107, 0.13996466968704746, 4]","[0.2740863419302896, 1.0, 0.7341284395512201, 0.37160742824179527, 4]","[0.6850836912969523, 1.0, 0.6868247058200974, 0.18131651768081858, 3]","[0.5667521832510313, 0.9457416090031758, 0.8854048750334657, 0.17244397043493714, 4]","[0.19019673348568164, 0.3837763856548257, 0.3338980625502127, 0.10050787765524287, 3]","[3.9208171709994685e-78, 0.6121634328045704, 0.47711652499831686, 0.3216162087016076, 3]","[0.21606377867584176, 1.0, 0.2231521822486964, 0.45057348207851994, 3]"
AYNUK54JG6E2H,34YWR3PJ288MTEB6VS156SHA1ATX0H,"[0.35689481241136556, 0.7765453555044466, 0.6033345706609493, 0.17377470938091347, 5]","[1.0648956017983946e-154, 0.9036020036098449, 1.1537482190382286e-154, 0.4059231741635721, 5]","[0.19620553716616515, 0.8325322234679667, 0.3665113625996641, 0.25509792330448433, 5]","[0.3784481137591871, 0.7585428054850012, 0.42633879411497083, 0.16252319791746594, 5]","[0.3087818953963449, 1.0, 0.37817904276524744, 0.3446592518595248, 5]","[0.5142401605028263, 1.0, 0.5923033072023249, 0.19558384895634984, 5]","[0.3434734610881772, 0.9235495977650208, 0.6774288846573827, 0.21212895288242775, 5]","[1.1203173337436326e-154, 1.0, 0.7156996974705179, 0.37814509945903807, 5]","[4.887310777383362e-78, 0.6739857287654524, 0.4467909195097863, 0.2540270113848468, 5]","[0.5578827719894365, 0.8761151623788772, 0.6238986072117501, 0.13097870239337778, 5]"
A35RQ59OLMDZFH,3DWGDA5POF2UWERTRW4NWC3ZQRRV1F,"[1.1414332413679802e-154, 0.7714151881987021, 0.6520045678141083, 0.41522087401260205, 3]","[0.24455000565116186, 0.5993418090318328, 0.4340352502816126, 0.17753316124253632, 3]","[0.3781135641335251, 0.7242447986095324, 0.4333625158784977, 0.18595330083814982, 3]","[0.29603932379760983, 0.9358088169766215, 0.3207318193985872, 0.3624533157734807, 3]","[0.16672740130258804, 0.27179933511471877, 0.26373324647799984, 0.058474078386797676, 3]","[7.241926111174567e-155, 0.5706745777055999, 4.338463354278672e-78, 0.32947912105800414, 3]","[0.3940591077383526, 0.621623689189929, 0.4824318132207493, 0.11472412717858517, 3]","[0.14916012146371438, 0.591893511645521, 0.3079085098882947, 0.22429942295672878, 3]","[0.31305924157083914, 0.4720007350290154, 0.3380854059700698, 0.08546151434439021, 3]","[0.24328221242512443, 0.7590237496543616, 0.5251231894926424, 0.2582418574456627, 3]"
A32V4AOAMSDK2I,3DWGDA5POF2UWERTRW4NWC3ZQRRV1F,"[0.6843314562759527, 0.7410847173720773, 0.712708086824015, 0.040130615775520344, 2]","[0.43986126843363643, 0.5567607617234325, 0.4983110150785345, 0.08266042442248608, 2]","[0.4086730108549017, 0.5226091855754035, 0.4656410982151526, 0.08056504176732208, 2]","[0.4265017106133399, 0.5265976363976509, 0.4765496735054954, 0.07077850789123169, 2]","[0.23337388721354077, 0.2744977549217816, 0.25393582106766116, 0.02907896572511556, 2]","[6.562069055463047e-78, 0.49030470692026623, 0.24515235346013312, 0.346697783111003, 2]","[0.454894196600773, 0.6605534462948889, 0.557723821447831, 0.14542305007244674, 2]","[0.4655944486606096, 0.7740443718000138, 0.6198194102303117, 0.2181070323083421, 2]","[0.3375804740497263, 0.49227634561760536, 0.41492840983366586, 0.10938649980721052, 2]","[0.41084063449667785, 0.8905703447300118, 0.6507054896133448, 0.33922013124264794, 2]"
APF1EAZT104LQ,3DWGDA5POF2UWERTRW4NWC3ZQRRV1F,"[7.195151993369872e-155, 0.5828233954152654, 0.2914116977076327, 0.41211837513230276, 2]","[0.515479004001011, 0.5193071778680676, 0.5173930909345392, 0.002706927700956839, 2]","[0.5634253252476835, 0.7558187924350542, 0.6596220588413688, 0.13604272530418135, 2]","[0.18662920030052607, 0.27284484116092583, 0.22973702073072594, 0.06096366429673266, 2]","[0.553651207882713, 0.5783569866465144, 0.5660040972646136, 0.017469623698378508, 2]","[3.86172459867277e-155, 0.3704274515363968, 0.1852137257681984, 0.26193176291903736, 2]","[0.30352983568225617, 0.6888074582865503, 0.4961686469844032, 0.27243241958292785, 2]","[0.6422727797927412, 0.8751733190429475, 0.7587230494178443, 0.16468555064582452, 2]","[0.368692337514863, 0.6731821382417487, 0.5209372378783058, 0.21530680289612136, 2]","[0.6791925497436588, 0.6865890479690393, 0.6828907988563491, 0.005230114052200792, 2]"
A105K8XW0ZZ7AF,3XAOZ9UYRZP2R6VC5XADQP4R9ZCQ1G,"[1.1049969584438628e-231, 0.668740304976422, 1.1862800137389335e-154, 0.29906975624424414, 5]","[9.918892480173173e-232, 0.32572868825674706, 9.280167055464391e-78, 0.15619242863579463, 5]","[0.24178614976744797, 0.41488865152565224, 0.31702331385234306, 0.079499462624689, 5]","[1.1747051661615562e-154, 0.5009638274912195, 4.97690324385339e-78, 0.2633855744843494, 5]","[7.195151993369872e-155, 0.6606328636027614, 1.0787721907344136e-154, 0.34584863512153785, 5]","[2.018753310664318e-155, 0.5866910197581633, 0.21105340631872638, 0.2671056820416765, 5]","[1.7229823170315744e-231, 0.29136673058142054, 8.751273976943354e-78, 0.13030316319238464, 5]","[8.635715405417689e-155, 1.1862800137389335e-154, 9.975386110402101e-155, 1.3595860314497785e-155, 5]","[1.0222751462996035e-154, 0.8408964152537145, 0.6709489882833027, 0.33423206007009937, 5]","[0.3085369537646305, 0.6694660144597179, 0.45186325020759716, 0.13190923991695913, 5]"
A2YY9CKRJLL113,3XAOZ9UYRZP2R6VC5XADQP4R9ZCQ1G,"[1.133422688662942e-154, 0.20288578225880416, 0.10144289112940208, 0.14346191244153778, 2]","[0.262573847389014, 0.3316044774077417, 0.29708916239837785, 0.04881202659582198, 2]","[8.581461965017803e-232, 0.5095687188543269, 0.25478435942716343, 0.3603194965824359, 2]","[0.16640114583576876, 0.2967553975276132, 0.23157827168169098, 0.09217437532780119, 2]","[0.423093602594796, 0.5219459166803755, 0.47251975963758575, 0.06989914162589572, 2]","[4.894235092687522e-78, 0.2537698163969425, 0.12688490819847126, 0.17944235803474318, 2]","[9.975386110402101e-155, 0.4249456196134439, 0.21247280980672195, 0.3004819292641853, 2]","[0.29510826587881334, 0.4810085130107634, 0.3880583894447884, 0.13145132537125692, 2]","[0.488654751814059, 0.5783569866465144, 0.5335058692302866, 0.06342905853761732, 2]","[0.4341289416538335, 0.4772497631379644, 0.4556893523958989, 0.030491025281763548, 2]"
API7K4R8MF7VD,3XAOZ9UYRZP2R6VC5XADQP4R9ZCQ1G,"[0.361209852017364, 0.3911311336787364, 0.3761704928480502, 0.021157541164549126, 2]","[0.25493996762130644, 0.3196863759816419, 0.2873131718014742, 0.04578262440906658, 2]","[0.23036544335950135, 0.33414606698661403, 0.2822557551730577, 0.07338398272250021, 2]","[0.24791184931115895, 0.5265953854644483, 0.3872536173878036, 0.19705901821903726, 2]","[0.20694625656144774, 0.2359661726727615, 0.22145621461710463, 0.02052017947177469, 2]","[4.1343453381396814e-78, 0.6915827518474991, 0.34579137592374953, 0.48902285358301995, 2]","[5.218621439957678e-78, 0.12745430881920855, 0.06372715440960428, 0.09012380605750676, 2]","[0.2672994357314647, 0.3886777469978846, 0.3279885913646746, 0.08582742698545703, 2]","[0.3502651163026579, 0.37980377049862446, 0.3650344434006412, 0.02088698268909243, 2]","[0.386884839518098, 0.9069800139256777, 0.6469324267218879, 0.36776282468599975, 2]"
A35RQ59OLMDZFH,338GLSUI4395U14X40E3ARNMSXGSF8,"[0.34853285063382355, 0.41738834134012964, 0.36524478423227547, 0.03591498729143893, 3]","[0.3418572855731201, 0.44469174408258544, 0.3696438386048141, 0.05319650129930004, 3]","[5.274925395522819e-78, 0.43048876204469666, 0.32132091693856, 0.2237875943516269, 3]","[0.4227438337657598, 0.780021992282574, 0.4322853650778184, 0.20357614679880184, 3]","[0.2969824860402079, 0.5091541256658992, 0.4505424999594886, 0.10956946442348213, 3]","[5.254439861406677e-78, 0.32282528016160017, 0.31869406637782693, 0.18520220318306946, 3]","[0.23271981468308064, 0.813641654071892, 0.4975335107374365, 0.2908381094295145, 3]","[3.226934947174077e-78, 0.2270926293672687, 0.17030538927091796, 0.11818049653349402, 3]","[0.3877964213566079, 0.7522135016840221, 0.4252681592153509, 0.20045664391353563, 3]","[0.2624599192797135, 0.9036020036098448, 0.3299895472527792, 0.35229123204184165, 3]"
A32V4AOAMSDK2I,338GLSUI4395U14X40E3ARNMSXGSF8,"[0.2696353921006519, 0.3850522498829063, 0.3273438209917791, 0.08161204280107545, 2]","[0.2545885041789664, 0.6626877340247366, 0.4586381191018515, 0.28856973282095155, 2]","[1.133422688662942e-154, 0.22333739664891214, 0.11166869832445607, 0.1579233876629955, 2]","[0.6004561075980747, 0.6414981976227608, 0.6209771526104177, 0.02902114017052435, 2]","[0.24111167825717356, 0.49535155932299174, 0.36823161879008265, 0.17977474394970136, 2]","[0.26154210308664283, 0.3609944649901579, 0.31126828403840034, 0.07032343950699417, 2]","[0.30514535228241846, 0.6828837330059916, 0.494014542644205, 0.2671013705240644, 2]","[0.5349127889288596, 1.0, 0.7674563944644298, 0.3288663207915425, 2]","[0.4908985092215497, 0.5317277247038459, 0.5113131169626978, 0.0288706151380584, 2]","[0.3046272973501662, 0.4092316581663999, 0.35692947775828304, 0.07396645287484323, 2]"
APF1EAZT104LQ,338GLSUI4395U14X40E3ARNMSXGSF8,"[0.7003652415618387, 0.7827269157642462, 0.7415460786630425, 0.05823849833839954, 2]","[8.213600322970435e-78, 0.9200444146293233, 0.46002220731466165, 0.6505696445772021, 2]","[0.8091067115702212, 1.0, 0.9045533557851106, 0.13498193873169612, 2]","[0.6572610921202112, 0.7969405445668117, 0.7271008183435115, 0.09876828801741512, 2]","[0.37381070177291376, 0.5900468726392808, 0.4819287872060973, 0.1529020627574211, 2]","[0.42469384862706444, 0.912167909070388, 0.6684308788487262, 0.34469621379201504, 2]","[0.7123622378038453, 0.816496580927726, 0.7644294093657857, 0.07363410017730276, 2]","[0.4933885363281902, 1.0, 0.7466942681640951, 0.358228401389179, 2]","[0.9131007162822624, 0.9709835434146469, 0.9420421298484547, 0.04092933957955774, 2]","[0.5696822651325548, 0.6042750794713536, 0.5869786723019542, 0.024460813599291864, 2]"
APF1EAZT104LQ,3ZG552ORAM21LZ9PA0411VD4IX5V2W,"[0.39210427616941, 0.8694417438899827, 0.6307730100296964, 0.3375285603396317, 2]","[4.835032557843837e-78, 7.619914949942941e-78, 6.227473753893388e-78, 1.9692092242602906e-78, 2]","[9.68593575240737e-155, 1.1672934071334108e-154, 1.067943491187074e-154, 1.4050199855193694e-155, 2]","[0.537284965911771, 1.0, 0.7686424829558856, 0.32718893836075125, 2]","[1.2615506956778714e-231, 1.4147351699132998e-231]","[1.133422688662942e-154, 0.7598356856515925, 0.37991784282579627, 0.537284965911771, 2]","[5.487540440520353e-155, 0.373421126552421, 0.1867105632762105, 0.2640486108235368, 2]","[0.24868467029269142, 0.3805803001674946, 0.314632485230093, 0.09326429429334432, 2]","[0.4920274515385508, 0.6526220818377341, 0.5723247666881425, 0.11355755210669907, 2]","[8.15394372921771e-155, 6.206021746903507e-78, 3.1030108734517536e-78, 4.3883200614266535e-78, 2]"
A2NOBB0B070PIR,3ZG552ORAM21LZ9PA0411VD4IX5V2W,"[6.439988060393651e-155, 6.130783336563573e-78, 9.975386110402101e-155, 2.7417696591758246e-78, 5]","[1.821831989445342e-231, 1.1617123203744312e-154, 9.975386110402101e-155, 4.721007810815793e-155, 5]","[1.3053996630425247e-231, 5.518020345386123e-78, 1.821831989445342e-231, 2.4677337187020477e-78, 5]","[2.4655814830110698e-232, 1.0, 1.40745738725685e-231, 0.447213595499958, 5]","[2.4655814830110698e-232, 0.7071067811865476, 1.646211035903463e-231, 0.31622776601683794, 5]","[9.047424648113057e-155, 0.7037259479962377, 1.1862800137389335e-154, 0.31471581145001387, 5]","[1.7229823170315744e-231, 1.0, 1.133422688662942e-154, 0.4335043195009991, 5]","[0, 0, 0, 0.0, 5]","[1.821831989445342e-231, 1.254338396921439e-154, 1.1026738429598636e-154, 5.8157202390306555e-155, 4]","[5.635809992474887e-232, 0.47369534260115936, 1.0547686614863434e-154, 0.21184299733624887, 5]"
A3KHSD6AHN8TWB,3ZG552ORAM21LZ9PA0411VD4IX5V2W,"[0.23368936312986366, 0.5010471261535355, 0.3673682446416996, 0.18905048723690437, 2]","[9.402950051636525e-155, 1.068967934613543e-154, 1.0046314698885978e-154, 9.098550096915736e-156, 2]","[3.3260924798070916e-78, 0.6622152291011697, 0.6257007215314617, 0.3722373149487579, 3]","[0.3237722713145643, 1.0, 0.6618861356572822, 0.4781652125798484, 2]","[1.2213386697554703e-77, 0.27338535134616687, 0.13669267567308344, 0.19331263581394142, 2]","[0.11372027710077005, 0.5142401605028263, 0.31398021880179816, 0.28321032555363934, 2]","[0.4234197579236933, 1.0, 0.7117098789618467, 0.4077037990703376, 2]","[1.1795617510369435e-231, 1.0, 2.1628068298584606e-78, 0.5, 4]","[1.646211035903463e-231, 0.30928520903947526, 0.15464260451973763, 0.21869766863251183, 2]","[1.6034157163765524e-231, 0.8091067115702212, 5.518020345386123e-78, 0.46713797772820004, 3]"
ALAEBEEHK525U,3G4VVJO6PZEJXVGJDU16VZAGD9QKPM,"[4.963273987908844e-78, 0.7165313105737893, 0.35826565528689464, 0.5066641486392105, 2]","[0.4815586746339711, 0.6590025806159785, 0.5702806276249748, 0.1254717892001056, 2]","[1.1049969584438628e-231, 0.7598356856515925, 0.37991784282579627, 0.537284965911771, 2]","[4.80777998869242e-78, 9.280167055464391e-78, 7.043973522078406e-78, 3.1624552230054736e-78, 2]","[0.6492022914406281, 0.7318415031800574, 0.6905218973103427, 0.05843474701286135, 2]","[3.563872626142976e-78, 0.7037259479962376, 0.3518629739981188, 0.49760938992507125, 2]","[0.19520460918812307, 0.4135171000263379, 0.3043608546072305, 0.15437024268942773, 2]","[0.668740304976422, 1.0, 0.834370152488211, 0.23423597668495963, 2]","[0.49252640743293347, 0.5574861256157237, 0.5250062665243286, 0.04593345723101808, 2]","[0.2262036494560661, 0.2305720744624697, 0.2283878619592679, 0.0030889429451328595, 2]"
ASI6KXF2GAUTQ,3G4VVJO6PZEJXVGJDU16VZAGD9QKPM,"[4.764847213894368e-78, 0.25586616164168474, 0.12793308082084237, 0.18092469797300859, 2]","[3.958897952478387e-78, 0.7006129182757614, 0.5581489484002982, 0.3702892321253559, 3]","[0.7881908844372033, 0.832566509783682, 0.8103786971104426, 0.031378305601888694, 2]","[0.4539160880507367, 0.5195626461669889, 0.4867393671088628, 0.04641912640555872, 2]","[0.4944779467992365, 0.6724091431652431, 0.5834435449822398, 0.12581635553503848, 2]","[0.4006957436224019, 0.8826299649208393, 0.6416628542716206, 0.3407789559659834, 2]","[0.32421646421108913, 0.5117654537937247, 0.4179909590024069, 0.1326171623385668, 2]","[0.5804938418876685, 0.6766530045886874, 0.6285734232381779, 0.06799479601911097, 2]","[0.5046825223270381, 0.7574651283969664, 0.6098493249563464, 0.11236179692474671, 4]","[0.3181473247615109, 0.6918794308619017, 0.5050133778117063, 0.2642685065707166, 2]"
A12KBRXJJ8IZCR,3G4VVJO6PZEJXVGJDU16VZAGD9QKPM,"[1.0829205384039451e-154, 0.4446964460077809, 0.22234822300389046, 0.3144478725416593, 2]","[0.3447241447679157, 0.49733697610284616, 0.4210305604353809, 0.10791356793300817, 2]","[0.22950061517471118, 0.3986357128268013, 0.2872316105853658, 0.08597521259555697, 3]","[0.4711545748407525, 0.6563878678087159, 0.5743669764878081, 0.09281846017054353, 3]","[0.40902739379830433, 0.6200208643418742, 0.4539164387823273, 0.11114851263217229, 3]","[0.5113035919523556, 0.6904426766124301, 0.6080265981004345, 0.09276726387686882, 4]","[0.2227960016155259, 0.6161954889157968, 0.5868524492588634, 0.21915035464839755, 3]","[0.4280635051469125, 0.5202153534920861, 0.4741394293194993, 0.06516119686374662, 2]","[0.37458442151082627, 0.5736212820263836, 0.49742512743708717, 0.10042523325883417, 3]","[0.6103683022828145, 0.6939050994182671, 0.6293661046361003, 0.04378849700053813, 3]"
APF1EAZT104LQ,3JUDR1D0D6P9GRD8O1ARV8EW15QQ2X,"[8.751273976943354e-78, 1.0, 0.5, 0.7071067811865476, 2]","[0.41374412020518814, 0.4448493879587354, 0.4292967540819618, 0.021994745759156522, 2]","[0.5976278945158731, 0.6147881529512643, 0.6062080237335687, 0.012134135106578816, 2]","[4.783731270713847e-78, 0.4366835442847812, 0.2183417721423906, 0.3087818953963448, 2]","[0.5011262828586536, 0.7259795291154771, 0.6135529059870654, 0.15899525520000862, 2]","[3.273456484292336e-78, 6.305668708284894e-78, 4.789562596288615e-78, 2.1440978255818807e-78, 2]","[6.987581940178587e-78, 9.063413592707453e-78, 8.02549776644302e-78, 1.467834638104838e-78, 2]","[0.5155249061892859, 0.5526961999502462, 0.5341105530697661, 0.026284073883852226, 2]","[2.47430371752771e-78, 8.068564628293374e-78, 5.271434172910542e-78, 3.9557398257292323e-78, 2]","[4.753929483757579e-78, 7.600793306264725e-78, 6.177361395011151e-78, 2.0130367140094582e-78, 2]"
A2YY9CKRJLL113,3JUDR1D0D6P9GRD8O1ARV8EW15QQ2X,"[9.280167055464391e-78, 0.7259795291154771, 0.36298976455773857, 0.5133450480401704, 2]","[5.281345744066832e-78, 0.3523089031737454, 0.1761544515868727, 0.24912001450655016, 2]","[0.2572642315041338, 0.2897335015616832, 0.2734988665329085, 0.022959241037870507, 2]","[0.272701844762718, 0.34319959956936386, 0.3079507221660409, 0.04984944048220579, 2]","[0.29526575339885425, 0.41944354523254873, 0.3573546493157015, 0.08780695867837685, 2]","[1.0136049253941561e-154, 1.1747051661615562e-154, 1.0941550457778561e-154, 1.1391507269741586e-155, 2]","[4.856474469839072e-78, 0.39933851822617206, 0.19966925911308603, 0.282374974226714, 2]","[0.38230839360373486, 0.49213883297217886, 0.4372236132879569, 0.07766184845812471, 2]","[0.28637393759586943, 0.3863801469480392, 0.3363770422719543, 0.07071506879368075, 2]","[3.389447215508562e-78, 3.8873333929933285e-78, 3.638390304250945e-78, 3.5205869235852746e-79, 2]"
A35RQ59OLMDZFH,3JUDR1D0D6P9GRD8O1ARV8EW15QQ2X,"[0.5267368863197449, 1.0, 0.7152521560268823, 0.23825662506718248, 3]","[0.3027541802090068, 0.5241233802053494, 0.3993987573674004, 0.11098102581313474, 3]","[0.21821453772891453, 0.3010496509900543, 0.22177137563285307, 0.04683188377674796, 3]","[3.594312990448441e-78, 0.24351580099223152, 0.18938432132143218, 0.12786489196714484, 3]","[0.37072240148246904, 0.4651429545809939, 0.3815892411512544, 0.051663255929976434, 3]","[3.8270065738212027e-78, 4.537287325458483e-78, 4.13085887894197e-78, 3.563727102373417e-79, 3]","[6.144434625144065e-78, 0.3422960804776071, 0.33913268635059535, 0.19671789984819488, 3]","[0.3355852894890405, 0.3458377018953556, 0.341908603939134, 0.005172589237727256, 3]","[0.30459952219315845, 0.4147926680255282, 0.32231481935829215, 0.0591727888422304, 3]","[0.21589791428433464, 0.3940364841636237, 0.34470762335824573, 0.09197701500800831, 3]"
A2YY9CKRJLL113,351S7I5UG9UOJQYOFUO2QV58Y5PNJU,"[0.17080924338086442, 0.3254215017792541, 0.24811537258005928, 0.10932737636806808, 2]","[0.46879302640000914, 0.47511561021837345, 0.4719543183091913, 0.004470741892585741, 2]","[0.44476301781818156, 0.6652049901111009, 0.5549840039646412, 0.1558760134664603, 2]","[0.4088102519403474, 0.7319354499448296, 0.5703728509425885, 0.22848401868121523, 2]","[0.2882675604576526, 0.5851334818920918, 0.43670052117487224, 0.2099159061494848, 2]","[4.006627099494393e-78, 5.902360740129213e-78, 4.954493919811803e-78, 1.340486112616343e-78, 2]","[0.08466648745052725, 0.5280972216470737, 0.3063818545488005, 0.3135528791369075, 2]","[4.283191517701518e-78, 0.5894751765193604, 0.2947375882596802, 0.41682189465797687, 2]","[0.3234242089031475, 0.6187934993051339, 0.4711088541041407, 0.20885762819750325, 2]","[0.3218321162412336, 0.4031866206826121, 0.36250936846192283, 0.05752632177056982, 2]"
APF1EAZT104LQ,351S7I5UG9UOJQYOFUO2QV58Y5PNJU,"[0.4836632992648274, 0.5783569866465144, 0.5310101429556708, 0.06695854848314987, 2]","[0.5394867042971137, 0.7186082239261684, 0.629047464111641, 0.1266580411861439, 2]","[7.600793306264725e-78, 0.7952707287670506, 0.3976353643835253, 0.5623413251903491, 2]","[0.7952750379837583, 0.8093730841862444, 0.8023240610850013, 0.009968824071259185, 2]","[0.08708269033901145, 0.33794681259634946, 0.21251475146768045, 0.1773877220045748, 2]","[0.17377394345044514, 0.5773502691896258, 0.3755621063200355, 0.2853715566565257, 2]","[0.49498664293933686, 0.5035337887555859, 0.4992602158474614, 0.0060437447664598905, 2]","[4.783515722856147e-78, 0.25894822902396286, 0.12947411451198143, 0.1831040487190913, 2]","[6.742910459668368e-156, 3.6951482608867543e-78, 1.8475741304433772e-78, 2.612864392762702e-78, 2]","[0.6088262405071142, 0.6756000774035172, 0.6422131589553157, 0.04721623287529108, 2]"
