WorkerID,AssignmentID,Prompt1.0,Prompt2.0,Prompt3.0,Prompt4.0,Prompt5.0,Prompt6.0,Prompt7.0,Prompt8.0,Prompt9.0,Prompt10.0,Median,Size
AEMRN7X2AGLOP,['3TVRFO09GKFW4L5F97PULD5E0W5LXG'],5,5,5,5,5,5,5,5,5,5,5.0,1
A1W23FOSVTQ05N,"['3GA6AFUKOOOI2RFBYX38M5N3CJZ3HT', '34MAJL3QP4NOQFRGJQJPSGEZ7EG43B', '3EICBYG644W26X6KFQHURL7CVOICJ7', '3MX2NQ3YC9UI2W2UHK9N4O9HE5AX57']",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4
A22MLCAHEV0UTS,"['3TOK3KHVJTIAVR2L4M1OJVWKT75O7D', '39GHHAVOMFRZBTT5MBBC8NVO3B84JT']",5.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
A8RHR7M56MIA4,"['3PEIJLRY6TTCFFHEDLWWUOMUY21WXA', '3FTF2T8WLRIMEJZGA5QIEL0CRZBW9S']",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
A2NAEVPGIJGUVA,"['37U1UTWH9VMHSIZK6JAYRQXKFECR8T', '3HPZF4IVNMTS1M1J1QIX18M08SDYC9', '3PIWWX1FJJ6PEBCQPIYGEPK7L8BJJC', '3IXEICO792J74JTOHTIV7R2BX4G6TW']",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4
A1LR71IS0QHPK3,['30ZX6P7VF8VP8FEIIXSOF8YQJY8J2A'],5,5,5,5,5,5,5,5,5,5,5.0,1
A20I3A6VWC2T5C,"['3X1FV8S5JXROE4MJY1RWK03LO4JVGP', '3FTF2T8WLRIMEJZGA5QIEL0CR0PW98']",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
A3MA1SVP12F3DO,"['3L4PIM1GQTGW7OQ2JN8SQ3LM8T9YR8', '3N4BPTXIO8ST3BT2J226M6TVHD4UKD', '3EKVH9QMEY4C5TEQ816DCA3DEDQ2DS']",2,2,2,2,2,2,2,2,2,2,2.0,3
A3V8IWD99YI1KW,['3YJ6NA41JBGL0MFOKV30BL6JU7UPJV'],2,2,2,2,2,2,2,2,2,2,2.0,1
A10NXNPSOQ95H9,['3IUZPWIU1O76VFI7E2H74UES2T2KWP'],3,2,3,2,3,2,2,2,2,2,2.0,1
A3F7G1FSFWQPLE,"['3KV0LJBBH2LWD71O0KKHW8YFZJZMRA', '3NC5L260MOMNAKHRM5Z07N91RV0FOK', '3R8YZBNQ9HIDG3F1JZTS80RK88XQ7X']",5,5,5,5,5,5,5,5,5,5,5.0,3
A102UPOA52HS8M,['336YQZE83VE78K3Q3D7ET7TJ71CM5Y'],5,5,5,5,5,5,5,5,5,5,5.0,1
A04489262I2H1TXCWH1ZV,['3R0T90IZ1SCSFVGJ7KWRU8FW3WZCG1'],3,2,2,2,2,2,2,2,2,2,2.0,1
ATJVY9O4CY5EX,"['34Z02EIMISDCQ879F42EYQSKK1ET02', '3QAVNHZ3EM4K88XMYXXG15UGZAYLAC', '3QJOXOW4XJR743WJEE0HX1ZWKUQMEE', '3Z7ISHFUH0VQU9LBG04BDTZJOW9Z8A']",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4
A2AKWJQZHDQEXM,['3W8CV64QJ2Z4HT4RF64IDIQPCB79HE'],2,2,2,2,2,2,2,2,2,2,2.0,1
A3W1PSVL0V1QCW,['3H7XDTSHKCR1TTMOOBWS62MZVCIWGV'],2,2,2,2,2,2,2,2,2,2,2.0,1
AZFBQWB2VSG5D,"['3IX2EGZR7BJ6CZV3XN7PGG6YVP6JR5', '3R8YZBNQ9HIDG3F1JZTS80RK8827QJ']",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
A221J0YB28SBLI,['32UTUBMZ7GWSNNE8IFZIJPCO8QKBVF'],3,2,2,3,2,2,2,2,2,2,2.0,1
A3ENS1XT17ODR6,['3OLQQLKKNSPH3VQYBHNPH97FG0IEJP'],5,5,5,5,2,4,3,4,2,2,4.0,1
A1310JDHF7IZY5,['34S6N1K2ZVJZIV504378IRHKC5OHLJ'],4,2,2,2,2,2,2,2,2,2,2.0,1
A2YJQELPGDUWBR,['3KYQYYSHYV7QC03VVZ4AJN6GFJYDON'],5,5,5,5,5,5,5,5,5,5,5.0,1
A2UX1I209LML50,['3P4MQ7TPPXCDE9G2DY8IIDIH5Y6BBB'],5,5,5,5,5,5,5,5,5,5,5.0,1
A3IQ9V1JSB2RJO,['3D4CH1LGEATQHX9GV0M0SIEOXBY9GJ'],5,5,5,5,5,5,5,5,5,5,5.0,1
AGQ5ZS3VDSTFX,['3ATTHHXXWAOUEKX9O4SHTXDMJRJXIK'],3,3,3,2,2,3,2,2,2,2,2.0,1
A1JPFK0JQLTJTC,['3PW9OPU9PQKIDYYES8MIB824PG421J'],2,2,2,2,3,3,3,3,2,2,2.0,1
A1M150KRGG2OYB,['3WI0P0II61ST9DVBNRLEDIBLQ6PDR3'],5,5,5,5,5,5,5,5,5,5,5.0,1
A10M0S7FH5FZQ8,['3U0SRXB7CD52VPMOCLZH9NNF49JRNP'],2,2,2,2,3,5,2,2,2,2,2.0,1
A1UNKK4RAHRPW,['31LM9EDVOLSLX13B4GQ87W1OUSQNJU'],4,4,4,5,3,5,3,3,3,4,4.0,1
APF1EAZT104LQ,['3GFK2QRXX9H3DWX47FD125VA53YW57'],2,2,2,2,2,2,2,2,2,2,2.0,1
A2HRRTRJQZTY9I,['3M0NZ3JDP1Y77R29I2X819PSM655ZB'],2,2,2,2,2,2,2,2,2,2,2.0,1
A8VAYDSZ6Z6K4,['3X65QVEQI0N81NUKIBT770K4ZDJLCE'],5,5,5,5,5,5,5,5,5,5,5.0,1
A2RFKZ7F4LQES7,['3HMIGG0U4L6QPJB6KE2SZMQHI1CY8N'],2,2,2,2,2,2,2,2,2,2,2.0,1
A5GNB3MFTUHUF,['3WMOAN2SRBXUOW35L54RAKCIPGZNVJ'],5,5,5,5,3,2,2,2,2,2,2.5,1
A10PPVVQLZUS4C,['38F5OAUN5NC03AGY096YZMZJHLO7H5'],2,2,2,2,2,2,2,3,2,2,2.0,1
A387RQBBF66G4J,['3XC1O3LBOSMPN4WV4XOXWAK8NZNTL9'],5,5,5,5,5,5,5,5,5,5,5.0,1
AWBH8AHN105F6,['35DR22AR5DKFOHFQ31LUPRBX09M3XQ'],2,3,3,2,2,2,3,3,2,2,2.0,1
A1VLKEZDMYN8UB,['3VSOLARPKB9PNLXS0LFG9OPFT6E93W'],2,2,2,2,2,2,2,2,2,2,2.0,1
A28D48HGGTXQNO,['3A0EX8ZRN8O9RH9DNQM2QOGIQ7MBYO'],2,3,3,2,2,2,3,2,2,2,2.0,1
A27EV31RUXBKQ7,['382M9COHEHFQHB1SNGR3OBGQXGNEUS'],5,5,5,5,5,5,5,5,5,5,5.0,1
A3TIUQ5JYFA559,['31IBVUNM9SZI04QONHLE2F39NOAVFF'],5,5,5,5,5,5,5,5,5,5,5.0,1
A1X7PC5PH6JWIS,['384PI804XS1BB8UUQ4XOOLWYII8S0K'],2,2,2,2,2,2,2,2,2,2,2.0,1
A13DKPCP0O48WN,['33JKGHPFYCUBY99W7D30NOT5YMHMNT'],3,3,2,2,2,2,2,2,2,2,2.0,1
AS4E902OXUO5Z,"['386CSBG1OZMUC31W0PO02MRODYVQ6I', '3O6CYIULED1KYBNJ8GL9AHNQ4KUWUS']",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
A1U3OIZTWRI8JD,['3TXWC2NHNZQT72I7Q0GHHWXRLMMS9G'],5,5,5,5,5,5,5,5,5,5,5.0,1
AXVTPBZZVDVAG,['3YMTUJH0DSGTPWPAY5PGATIX1DMT4A'],3,2,2,2,2,2,2,2,2,3,2.0,1
A249LDVPG27XCE,['3IHR8NYAM71VX4W3HOGW5JH0CAG4PV'],2,2,2,2,2,2,2,2,2,2,2.0,1
A2STZ0DET53P5B,['326O153BMIY409Q61L1EEBC2BGGED6'],5,5,5,5,5,5,5,5,5,5,5.0,1
A25HVD3UIHVIBP,['3JNQLM5FT4MV352ILI41VNBINN72LP'],5,5,5,5,5,5,5,5,5,5,5.0,1
A1J6INAYKQJAQ9,['3OHYZ19UGC5SET0JBPD8TMYAUF5AOK'],2,2,2,2,2,2,2,2,2,2,2.0,1
A21WXJDPT7I70M,"['33CID57104TKONY1PII6EXGAT143LY', '3YGXWBAF70HC3FNZCJUQLJITDRH4CX']",5.0,5.0,5.0,5.0,5.0,4.5,5.0,5.0,5.0,4.0,5.0,2
A35W3CLEP5WXCQ,['32VNZTT0A74G9HCIUGKLAEHFDSU4RD'],5,5,5,5,5,5,5,5,5,5,5.0,1
A322TINLQJUMOG,['39JEC7537U1BXS6EWFVDU9I6QCJCVO'],2,2,2,2,3,3,2,3,2,2,2.0,1
A1HFWZMIPQU603,['3M0NZ3JDP1Y77R29I2X819PSM52Z50'],2,2,2,2,2,2,2,3,2,2,2.0,1
A2FO6J0H70OW05,['3QUO65DNQUOCT2EHHUUZTNA41ISUOB'],2,2,2,2,2,2,2,2,2,2,2.0,1
A23BPIDV7WMNHS,['3SKEMFQBZ35V5EMPGZ11QEB6KM5K8G'],2,2,2,2,2,2,2,2,2,2,2.0,1
A1ER4RV22BP2OD,['3L4D84MILZSTN5H01IVV2C4S8GLJHL'],2,2,2,2,2,2,2,2,2,2,2.0,1
A112UQOL6SDCYB,['3OVHNO1VE612B4H2X8FRZLDKZN3DZR'],3,3,2,2,2,3,2,3,2,2,2.0,1
A3V1WZTQ0P1KAK,['39LOEL67OS5P9GEIVT929SU491E83Q'],5,5,5,5,5,5,5,5,5,5,5.0,1
A12I6W1EY6YAXQ,['3QY7M81QH7MR50H66U9VCEFB92R7K8'],4,2,2,3,2,2,3,4,2,2,2.0,1
A3PJXTE22NL72H,['339ANSOTR52OUKY2PLDS335KNI8KIM'],2,2,2,2,2,2,2,2,2,2,2.0,1
ALVWECE53RC9Y,"['3NAPMVF0ZWFWOKDGHO3RCITHS2727J', '3TU5ZICBRD1HGHKKT4LYM0NFJSS8QR']",3.5,3.5,3.5,3.5,3.5,3.5,3.5,4.0,4.0,3.5,4.0,2
AZ4IFIU17NQ10,['31QNSG6A5RT7AZF5X5CSM96KE2Z87S'],3,4,2,4,3,2,2,2,3,3,3.0,1
A3R9AQFDIBMT2Q,['3NPI0JQDAO5FEPBTWPH4DRTSS9NTP6'],2,2,2,3,3,3,3,3,2,2,2.5,1
ALOYY3E72AQ1K,['3TPWUS5F891OCH6JMP09GB1KXK7WC2'],2,3,2,2,3,3,2,3,2,2,2.0,1
A19AR304OGVA82,['3U84XHCDICDPB8Y94XEYWHJEM9YZ4M'],5,5,5,5,2,4,4,5,5,4,5.0,1
AC7QPNOH2LELF,['37FMASSAYCRN1HU8J80Z40MU0PWBIS'],4,4,4,3,3,3,3,3,3,3,3.0,1
