WorkerId,HITId,prompt_1,prompt_2,prompt_3,prompt_4,prompt_5,prompt_6,prompt_7,prompt_8,prompt_9,prompt_10
A8PMQPVGA1CY0,3OLZC0DJ8JF0OBVLYNMYHSKCFMHIVK,"(0.2627069944299527, 0.9640126437368886, 0.7239567189060169, 0.2979806759820922, 5)","(0.4949363884076551, 0.7100980870111823, 0.6624880324443941, 0.08354360085495416, 5)","(0.41710494718768804, 0.7076246187955185, 0.5540994824803086, 0.12423774400341717, 5)","(0.3569558836278876, 0.7327515569217301, 0.5898645428190386, 0.14892605890223487, 5)","(0.05782700803395869, 1.0, 0.5430087264771133, 0.40477269137965954, 5)","(0.18817320787862926, 0.7418035662386204, 0.5616938390228431, 0.2050761432189992, 5)","(0.40028096327323753, 0.7093914855284045, 0.5337615957982504, 0.1310530686000597, 5)","(0.010035847038128032, 0.7062594378058554, 0.5056382314585726, 0.26373290454381704, 5)","(0.09868989346003712, 0.8699353244145621, 0.3353372902083919, 0.31019601782863726, 5)","(0.48235880866720404, 0.6623162587591146, 0.5932461784481443, 0.06597381822259683, 5)"
AGUF6B4Q9991D,3OLZC0DJ8JF0OBVLYNMYHSKCFMHIVK,"(0.2494656424398499, 0.6722104401351604, 0.46083804128750516, 0.2989257131616892, 2)","(0.17131878355926494, 0.5926575769385495, 0.38198818024890724, 0.2979315179754497, 2)","(0.03183402615827831, 0.4364632750877051, 0.2341486506229917, 0.2861160857844173, 2)","(0.0771904549863087, 0.7545633364946039, 0.41587689574045633, 0.47897495790638733, 2)","(0.32406944672724197, 0.7291990294988594, 0.5266342381130507, 0.2864698752370874, 2)","(0.8138498797201773, 0.8370478180757481, 0.8254488488979628, 0.016403419520771637, 2)","(0.4640611606493978, 0.5047456718608888, 0.48440341625514327, 0.028768293766905425, 2)","(0.6024652693170721, 0.871083756385876, 0.736774512851474, 0.18994195375842216, 2)","(0.5703033647945892, 0.9234732618882052, 0.7468883133413973, 0.24972882914585104, 2)","(0.4503865825935471, 0.7790872728179328, 0.61473692770574, 0.23242648703836183, 2)"
AW8JVJQNLTXND,3OLZC0DJ8JF0OBVLYNMYHSKCFMHIVK,"(0.43952853866780495, 0.663268158400668, 0.6094649586112145, 0.08567796805746505, 5)","(0.5441719055743726, 0.7676559873467391, 0.7346915019581471, 0.12064376535128044, 3)","(0.5665515034115222, 0.6824644754098356, 0.5688244378656548, 0.06627599042584147, 3)","(0.39343603114613035, 0.9048974936795489, 0.7616082519165246, 0.21892696082696336, 4)","(0.5172135134892657, 0.7975462047485575, 0.6535045802809246, 0.1401842015915491, 3)","(0.3501620538633326, 0.6419798546540668, 0.5864617732426255, 0.15496098627325558, 3)","(0.27893302983038054, 0.5763972444646859, 0.5746406400995847, 0.17123620889384694, 3)","(0.4976384444399876, 0.720796398857776, 0.6258847754519011, 0.09400547378949543, 4)","(0.5625588535766595, 0.651706765251311, 0.6226730394358135, 0.03753996626249961, 4)","(0.4974652401999347, 0.714655458428869, 0.6033929762788547, 0.08887100209372865, 4)"
AAWEZ0V7TKCK9,3OLZC0DJ8JF0OBVLYNMYHSKCFMHIVK,"(0.5647769716713571, 0.8653847730387529, 0.6950150297221261, 0.13169379578976237, 5)","(0.5139986012461173, 0.9043642160155421, 0.770270394466783, 0.16699448709436912, 5)","(0.4487215478286751, 0.6870475384068053, 0.5270594543499459, 0.09110764081002337, 5)","(0.5360845654765553, 0.766173479561298, 0.7020694033534427, 0.08849146002273525, 5)","(0.323257233312083, 0.9084043091294747, 0.6585401529300958, 0.2080737322766597, 5)","(0.6961159972716593, 0.7944123673126915, 0.7281948867237197, 0.0365315010990329, 5)","(0.5207332064246721, 0.7753432693073409, 0.6957794931425704, 0.09380134232374872, 5)","(0.5604896520135842, 0.7687296780871102, 0.6019426014467582, 0.08531575427627182, 5)","(0.37129731839154434, 0.7825422900366437, 0.5092210386989872, 0.15199602463279802, 5)","(0.47740120675903436, 0.7626787480115097, 0.6841918706482909, 0.1145806499503346, 5)"
A1MJJHFEKOGUIU,30U1YOGZGAW3O8YVCEGIF8KSODFDS8,"(0.5354279969532459, 0.9563514406797574, 0.7458897188165017, 0.29763782141941036, 2)","(0.053705796221341286, 0.4494178882615127, 0.25156184224142697, 0.2798107036791204, 2)","(0.05579419063468068, 0.4822608540339722, 0.2690275223343264, 0.3015574696396398, 2)","(0.40403112356355614, 0.571581255292521, 0.48780618942803855, 0.11847583433425038, 2)","(0.35189630381324494, 0.5285188331892111, 0.3695979725674608, 0.09726656405689625, 3)","(0.263089009565266, 0.39720149053748555, 0.33014525005137574, 0.09483184473720828, 2)","(0.3379211298198144, 0.5709697288659156, 0.454445429342865, 0.1647902447315229, 2)","(0.2420466102072155, 0.5408775111520141, 0.3914620606796148, 0.21130535648615256, 2)","(0.4786638277920224, 0.5737416532455872, 0.5262027405188048, 0.06723017511868665, 2)","(0.09890561036104255, 0.5688709595215373, 0.3338882849412899, 0.3323156853140894, 2)"
A1AQHN3E11IE,30U1YOGZGAW3O8YVCEGIF8KSODFDS8,"(0.5097071719783447, 0.570799959362666, 0.5402535656705054, 0.043199124241041574, 2)","(0.26934666326316564, 0.3607215127026264, 0.315034087982896, 0.06461177566854252, 2)","(0.5939417829007139, 0.6812491505026695, 0.6375954667016916, 0.06173563167888954, 2)","(0.41752299751769795, 0.4651868367107284, 0.44135491711421315, 0.03370342391077698, 2)","(0.42773367709722865, 0.6634304694176834, 0.545582073257456, 0.1666628001537109, 2)","(0.31508970002035513, 0.4147884973478005, 0.3649390986840778, 0.07049769566637985, 2)","(0.36819859978712327, 0.6092204989964927, 0.488709549391808, 0.17042821934540567, 2)","(0.43373917500372744, 0.6655756563101007, 0.5496574156569141, 0.1639331480581648, 2)","(0.4536902492092128, 0.7515099794044572, 0.602600114306835, 0.21059035079220528, 2)","(0.4017603755604835, 0.5038542972907193, 0.4528073364256014, 0.07219130437337835, 2)"
AGUF6B4Q9991D,30U1YOGZGAW3O8YVCEGIF8KSODFDS8,"(0.2373206814805621, 0.34638721503498876, 0.29185394825777544, 0.07712168547684521, 2)","(0.0909256598621168, 0.1704352043427931, 0.13068043210245495, 0.05622173807133965, 2)","(0.4779836643294872, 0.5183767997263309, 0.49818023202790906, 0.02856225995249454, 2)","(0.41488865152565224, 0.49075863240096745, 0.4528236419633098, 0.05364817796542906, 2)","(0.438368582502248, 1.0, 0.719184291251124, 0.3971333838400734, 2)","(0.4038813707553217, 0.42004873144415883, 0.41196505109974024, 0.011432050376965538, 2)","(0.11939445591803964, 0.5662076517352633, 0.3428010538266515, 0.3159446406859916, 2)","(0.40977216064946154, 0.5266403878479267, 0.4682062742486941, 0.0826383159572848, 2)","(0.19353117816481852, 0.3975594876077463, 0.2955453328862824, 0.14426980116112154, 2)","(0.44616224177798375, 0.4812263132946069, 0.46369427753629533, 0.02479404274541431, 2)"
AJ7MWBQFNH3E4,30U1YOGZGAW3O8YVCEGIF8KSODFDS8,"(0.40642557574670624, 0.7001039397351516, 0.5532647577409289, 0.2076619626640009, 2)","(0.28214148283062807, 0.3529554628819974, 0.3175484728563127, 0.05007304549713217, 2)","(0.5280972216470737, 0.6474368716873553, 0.5946322358990854, 0.05980132349982469, 3)","(0.1859360091309192, 0.2603192634622975, 0.22312763629660837, 0.05259690354444122, 2)","(0.10457995018881573, 0.477082654358967, 0.29083130227389137, 0.2633991881290404, 2)","(0.6878409100060718, 0.8378329894215397, 0.7628369497138058, 0.10606041647894851, 2)","(0.4545618414460688, 0.676107272576835, 0.5653345570114519, 0.15665627669346202, 2)","(0.4938045084794389, 0.5936831157986888, 0.5437438121390639, 0.07062484053090995, 2)","(0.36143349997832247, 0.8262686523648073, 0.5938510761715649, 0.3286880883863656, 2)","(0.32786037719841865, 0.37327995822643434, 0.3505701677124265, 0.03211649374356176, 2)"
A1W23FOSVTQ05N,3WYZV0QBFJDI5SMASSVZJQDK075BX7,"(0.2051306379088528, 0.6742712087640685, 0.44097745641432656, 0.18762456340476805, 5)","(0.3206307616441462, 0.5640075399674864, 0.5207061800384051, 0.10334808175913027, 5)","(0.223606797749979, 1.0, 0.49504167392935766, 0.3209037718884217, 5)","(0.42750721696406424, 0.6333622806442432, 0.48217764100758403, 0.08294616812138968, 5)","(0.7550415303475492, 1.0, 0.9459594689067654, 0.09715713943806857, 5)","(0.4629258709907698, 0.9691937043892331, 0.629332199391283, 0.1899177597971385, 5)","(0.31665113679612317, 0.7348889200874658, 0.4411629359322707, 0.16036470755016005, 5)","(0.09319511631146349, 0.5672009995396213, 0.4125545900989169, 0.1955260318471707, 5)","(0.0752421768074461, 0.8425533620367749, 0.5200721573708786, 0.28195712328943795, 5)","(0.45999025900693985, 0.8660419717290375, 0.6296129633243315, 0.16059498827572727, 5)"
AGUF6B4Q9991D,3WYZV0QBFJDI5SMASSVZJQDK075BX7,"(0.37914858128356893, 0.7509572421753014, 0.7296259498363132, 0.20877862686531987, 3)","(0.17798771517142595, 0.655094089273818, 0.4488765698299808, 0.239282583679118, 3)","(0.09554427922043669, 1.0, 1.0, 0.5221877538621779, 3)","(0.3880233942714865, 0.7952707287670506, 0.47913131225520417, 0.21373471674232072, 3)","(0.25922617417005817, 0.5700159792885893, 0.4146210767293237, 0.2197615787229589, 2)","(0.1910328094442774, 0.9152637961721151, 0.7400828044922853, 0.3778568509909812, 3)","(0.5142401605028263, 0.5491004867761125, 0.5292031904718658, 0.01748826756215591, 3)","(0.2908641431833441, 0.5903101102120687, 0.4405871266977064, 0.21174027388497452, 2)","(0.10420976973984883, 0.4767287003945654, 0.2904692350672071, 0.26341066198631136, 2)","(0.44364604506061156, 0.8593887047640296, 0.6515173749123206, 0.29397445390481813, 2)"
A2WVY1WO8EBV8V,3WYZV0QBFJDI5SMASSVZJQDK075BX7,"(0.033735393766615836, 0.4853894806350289, 0.2595624372008224, 0.3193676675752729, 2)","(0.07149035921485897, 0.48772100565010224, 0.27960568243248063, 0.2943195126320208, 2)","(0.40416529456562855, 0.6715252950958603, 0.5378452948307444, 0.18905206939296582, 2)","(0.4636635898024001, 0.5948337405757079, 0.529248665189054, 0.09275130310106784, 2)","(0.8642912247344541, 0.944834421763578, 0.904562823249016, 0.05695264079773772, 2)","(0.4690103117544751, 0.6405384802197952, 0.5547743959871352, 0.12128873108633635, 2)","(0.3970516665979364, 0.4759023661707506, 0.4364770163843435, 0.055755864369240134, 2)","(0.3241541128014664, 0.3765093373433866, 0.3503317250724265, 0.03702073430413614, 2)","(0.29586757494947247, 0.4986389150590294, 0.39725324500425097, 0.14338098962175147, 2)","(0.5902165344431087, 0.6478113022993279, 0.6190139183712183, 0.04072565091199759, 2)"
A20I3A6VWC2T5C,3WYZV0QBFJDI5SMASSVZJQDK075BX7,"(0.43170054013676984, 0.7413061717117916, 0.5865033559242807, 0.21892424158024176, 2)","(0.3307754107996485, 0.666401489566264, 0.4985884501829563, 0.23732347623892414, 2)","(0.15730997202954075, 1.0, 0.5786549860147704, 0.5958718332161931, 2)","(0.414628382825432, 0.6074066521961067, 0.5110175175107694, 0.13631482153741095, 2)","(0.4882489762913848, 0.7785285504194894, 0.6333887633554371, 0.20525865530592588, 2)","(0.4697166545865064, 0.5428810149224939, 0.5062988347545001, 0.05173501533475279, 2)","(0.5929986749657508, 0.5968192994573829, 0.5949089872115668, 0.0027015894864004767, 2)","(0.3502625953225328, 0.428888886477931, 0.3895757409002319, 0.05559718365552994, 2)","(0.5728079778118103, 0.6515853971591934, 0.6121966874855018, 0.05570404742491094, 2)","(0.3010922974837437, 0.5064264849694472, 0.40375939122659543, 0.14519319638057085, 2)"
A1OE73CB8R10E3,33N1S8XHHML6XP4XRDQVAZGMMVC1ZB,"(0.1623339577375495, 0.26211438158017025, 0.21222416965885987, 0.07055541432878501, 2)","(0.4722424033732779, 0.5019507755394008, 0.4870965894563394, 0.021006991416679208, 2)","(0.052344632193572285, 0.574298254869325, 0.4385680057814387, 0.27080952071132774, 3)","(0.48357229953489583, 0.7747518992563083, 0.5353031509991296, 0.14243041465945336, 5)","(0.13423393480752616, 0.6036954384403523, 0.39913017338310053, 0.23537596460153748, 3)","(0.4552087661823227, 0.5935464803304104, 0.5243776232563665, 0.09781953576795897, 2)","(0.42872196678752716, 0.5623413251903491, 0.4955316459889381, 0.09448315442443106, 2)","(0.04735822438726058, 0.13067645849916595, 0.08901734144321327, 0.05891488833701661, 2)","(0.1367440667823257, 0.5516251532744788, 0.3441846100284023, 0.293365229644644, 2)","(0.019723477162273965, 0.3541698766144061, 0.18694667688834002, 0.23648931699602746, 2)"
A3GTPW3MYSLMR7,33N1S8XHHML6XP4XRDQVAZGMMVC1ZB,"(0.6950429302706385, 0.8593887047640296, 0.777215817517334, 0.11621001160363202, 2)","(0.12954600303404326, 0.3607434904009379, 0.2451447467174906, 0.16348131111042236, 2)","(0.40712786864194983, 0.6736041912625804, 0.5403660299522651, 0.18842721475070207, 2)","(0.34541021018449225, 0.5931524897513543, 0.46928134996792326, 0.17518024586834158, 2)","(0.032535187578925144, 0.31973365356947275, 0.17613442057419895, 0.20307998284829024, 2)","(0.4083281902141771, 0.9709835434146469, 0.6896558668144119, 0.3978574157189642, 2)","(0.5958182166113595, 0.8689646837686211, 0.7323914501899903, 0.19314371918404832, 2)","(0.1086431872252904, 1.0, 0.5543215936126452, 0.630284446769825, 2)","(0.5067309892897293, 0.6804785371264765, 0.593604763208103, 0.12285806928989806, 2)","(0.3932611090415101, 0.515308162434768, 0.45428463573813904, 0.08630029907820924, 2)"
A1MJJHFEKOGUIU,33N1S8XHHML6XP4XRDQVAZGMMVC1ZB,"(0.20450269808819263, 0.4591497693322866, 0.3318262337102396, 0.1800626708859927, 2)","(0.10580331550093845, 0.22072248823860197, 0.16326290186977022, 0.0812601263311501, 2)","(0.49731414168275323, 0.5660601823066884, 0.5316871619947208, 0.04861079150491045, 2)","(0.48230112273169895, 0.6015591676866648, 0.5419301452091819, 0.08432817229870651, 2)","(0.33762622770828027, 0.6378386176553488, 0.4877324226818145, 0.21228221672779224, 2)","(0.3053245580465716, 0.6483303828210628, 0.47682747043381724, 0.2425417446845274, 2)","(0.32840609462545756, 0.893846618218631, 0.6111263564220443, 0.39982682859040497, 2)","(0.8578928092681435, 1.0, 0.9289464046340717, 0.10048495822186584, 2)","(0.5707286316562611, 0.6347530874384859, 0.6027408595473736, 0.045272126845389435, 2)","(0.37466315707408343, 0.49414153455911447, 0.434402345816599, 0.08448397092483156, 2)"
A3GNQDFPZALU92,33N1S8XHHML6XP4XRDQVAZGMMVC1ZB,"(0.36917916399395617, 0.6590829904965466, 0.5024331618720053, 0.11478148944252274, 5)","(0.2848223404390679, 0.5150897960481047, 0.34581688493882184, 0.09559327016843636, 5)","(0.4368643879588383, 0.5909962672983186, 0.45172548136738194, 0.0671360156633998, 5)","(0.13032327310257724, 0.8822198039571296, 0.592188308010962, 0.30567224009408184, 5)","(0.479548279896769, 0.6692841279688196, 0.514813861470349, 0.07589228520265318, 5)","(0.3816996374325369, 0.6559842259784384, 0.5342291929139901, 0.0999679783108034, 5)","(0.2994029821162099, 0.9894164999496223, 0.5915943441262141, 0.2741047074068338, 5)","(0.10231895383900651, 0.8143780438194229, 0.42814197330286974, 0.25274365938780924, 5)","(0.12498879161997976, 0.5318295896944989, 0.3608959450597778, 0.17515009313379376, 5)","(0.375472707362452, 0.6675664282756861, 0.5939173433663385, 0.11562214435392047, 5)"
A223BBAD3U6QFR,3MDKGGG61QN5IZWVRRDUJ76M9A66TY,"(0.42569953496942825, 0.7220014093772165, 0.49494160392469777, 0.11332783196971556, 5)","(0.3312178575247399, 0.4610513227294938, 0.3961345901271168, 0.09180612367122912, 2)","(0.40049684044613165, 0.7894709548433456, 0.5566998378248721, 0.14139953253792747, 5)","(0.7374777559646657, 0.9648571584702385, 0.8511674572174521, 0.16078151741383595, 2)","(0.4239340103003876, 0.8034284189446517, 0.6394874637804879, 0.16655367425409415, 4)","(0.3349848495579503, 0.9656628854006525, 0.7189566388767331, 0.3178188928622183, 3)","(0.6005392559913433, 0.7191790964358286, 0.6200208643418742, 0.06362297776303637, 3)","(0.37967090227101874, 0.5869197251637838, 0.5590325457217871, 0.09524500765270612, 4)","(0.5637353198476776, 0.7516361606405921, 0.6576857402441348, 0.13286595871532375, 2)","(0.42155030936737276, 0.740202060448943, 0.5432953306505943, 0.1607964805349104, 3)"
A3EEUYT1FKGPDS,3MDKGGG61QN5IZWVRRDUJ76M9A66TY,"(0.510684976843575, 0.5862927354944995, 0.5780969492871318, 0.04148911123918379, 3)","(0.2538249805752604, 0.6297352301449938, 0.4417801053601271, 0.26580868658828594, 2)","(0.0679889817191745, 0.9365137582048805, 0.710866788975034, 0.35394879333774965, 5)","(0.4744681262612129, 0.6754274217981779, 0.6082502432518995, 0.10230270980987552, 3)","(0.38390149148943287, 0.8004360823489627, 0.47737533903218254, 0.1690134859367146, 5)","(0.6829974173229274, 0.989846400767953, 0.7407725719315793, 0.12289155898552925, 5)","(0.43521313960249436, 0.7132650412498627, 0.6033273601958724, 0.12064104450355763, 4)","(0.12547530994780284, 0.44201424576533077, 0.27803791386829024, 0.12301409786715956, 5)","(0.3749739041549329, 0.7160419824460902, 0.4719475494244945, 0.17574290603901294, 3)","(0.36797464822085113, 0.5854725209101792, 0.5813982310413126, 0.12441298844724177, 3)"
A2NAEVPGIJGUVA,3MDKGGG61QN5IZWVRRDUJ76M9A66TY,"(0.2650077925528426, 0.6588018870825534, 0.542869060744939, 0.14980087528570118, 5)","(0.2621684452470331, 0.5049567629086866, 0.4505982826988505, 0.11924139349788208, 5)","(0.10827001670835601, 0.7941386679207173, 0.41896825433302276, 0.2894438619844257, 5)","(0.37625411921395263, 0.7976271123027049, 0.6902123349668063, 0.18080029350348584, 5)","(0.16502862079043923, 0.7532821983227991, 0.6173028691712479, 0.22731820451981194, 5)","(0.382680938554511, 0.9000876262522591, 0.6024899046367599, 0.23176680214123466, 5)","(0.09486016290490035, 0.7131095318997983, 0.5127583772775618, 0.29016671598874894, 5)","(0.19090795448235737, 0.4504662722983342, 0.39583112156633826, 0.10180641474546644, 5)","(0.4446935731149808, 0.7978402961015866, 0.5240835230103813, 0.14790874866605808, 5)","(0.23811865123609618, 0.6170036416533053, 0.540729099282095, 0.1456771009839519, 5)"
AXTFSJDN2YLO5,3MDKGGG61QN5IZWVRRDUJ76M9A66TY,"(0.3616330313855204, 0.5160201215984551, 0.43882657649198775, 0.10916815841722541, 2)","(0.5062871480073187, 0.7744265216926718, 0.6403568348499953, 0.1896031694360269, 2)","(0.4450019985201987, 0.797704369818464, 0.6213531841693314, 0.24939823848557893, 2)","(0.4274215047671145, 0.7633451202370757, 0.5953833125020951, 0.23753386645951177, 2)","(0.29868678618569533, 0.6253702984545743, 0.411920808563199, 0.1371361320580274, 4)","(0.6829603541259577, 0.7207374568102588, 0.7018489054681083, 0.02671244548164985, 2)","(0.48490759490350493, 0.5741808507905584, 0.5295442228470316, 0.06312572461633735, 2)","(0.5762719681156546, 0.5816635421147515, 0.578967755115203, 0.0038124185360304506, 2)","(0.2833391132875075, 0.49967500795311315, 0.3915070606203103, 0.1529725781321084, 2)","(0.49123158231668007, 0.7157241193562004, 0.6034778508364402, 0.15874019526641703, 2)"
A3MA1SVP12F3DO,3V7ICJJAZAGR7QY08HTUMFGM7C04BL,"(0.5146906560381768, 0.539339630419803, 0.5270151432289899, 0.017429456934541426, 2)","(0.6498197081212645, 0.8743924269589376, 0.762106067540101, 0.15879689235961852, 2)","(0.3612351824825552, 0.6116908849062525, 0.4864630336944038, 0.17709892557063636, 2)","(0.4044797306306115, 0.6253936461906991, 0.5149366884106553, 0.15620972775101036, 2)","(0.37251044131030375, 0.5342748476760113, 0.4533926444931575, 0.11438470869580812, 2)","(0.5366098421082308, 1.0, 0.7683049210541154, 0.32766632298037496, 2)","(0.39502777874864675, 0.4674031711235234, 0.4312154749360851, 0.05117713073931244, 2)","(0.3657422971348208, 0.7709489375782298, 0.5683456173565253, 0.2865243632393536, 2)","(0.3821512756960124, 0.425874468039002, 0.40401287186750723, 0.03091696580085164, 2)","(0.266449299644197, 1.0, 0.6332246498220985, 0.5186986745657295, 2)"
A1HNR6OIRFCEHS,3V7ICJJAZAGR7QY08HTUMFGM7C04BL,"(0.24071298960902482, 0.3144067471469298, 0.2775598683779773, 0.05210935568616985, 2)","(0.4750738963755299, 0.5861657323465624, 0.5306198143610461, 0.07855379054958075, 2)","(0.6154482352863293, 0.8068522093662233, 0.7111502223262762, 0.1353430480179472, 2)","(0.33130719500232303, 0.39303765107598937, 0.3621724230391562, 0.04365002409542777, 2)","(0.549995519064483, 0.5525217888831371, 0.55125865397381, 0.001786342519877234, 2)","(0.6621017904833412, 0.6849770551833175, 0.6735394228333293, 0.016175254790790537, 2)","(0.4635581125814771, 0.7071067811865476, 0.5853324468840123, 0.17221491511960055, 2)","(0.34444645118455375, 0.6610079036990795, 0.5027271774418166, 0.2238427497352844, 2)","(0.3066439134043059, 0.679150445893724, 0.4928971796490149, 0.2634018951595545, 2)","(0.050470422439895905, 0.11427290839628468, 0.0823716654180903, 0.04511517047632197, 2)"
A3GNQDFPZALU92,3V7ICJJAZAGR7QY08HTUMFGM7C04BL,"(0.3122853462323054, 0.4707830236971765, 0.4131305174662911, 0.06688597290801236, 5)","(0.28057730936710085, 0.7928530465908593, 0.5555857699914758, 0.1887530498301209, 5)","(0.4200947452055461, 0.7928233485227535, 0.4359117198849304, 0.1724169731467394, 5)","(0.2578313459119911, 0.5673488210975132, 0.4437864188626466, 0.1347822041982717, 5)","(0.22001675664040532, 0.8857000285382948, 0.419468515826214, 0.25952198831977935, 5)","(0.3701243824665252, 1.0, 0.5669097238314296, 0.23972138571319557, 5)","(0.037881453375853205, 0.7016879391277372, 0.48267644890494765, 0.25312839643783086, 5)","(0.07689683972629065, 0.9181106852790271, 0.5311878904526515, 0.30440703392416085, 5)","(0.44207916710996786, 0.6555455450947866, 0.5849989591616609, 0.1020771855327889, 5)","(0.2573453280190883, 1.0, 0.6098312991120295, 0.30038623380392643, 5)"
A1AQHN3E11IE,3V7ICJJAZAGR7QY08HTUMFGM7C04BL,"(0.10830630507021792, 0.37573111705981965, 0.2420187110650188, 0.18909789801538493, 2)","(0.3541558057823879, 0.8390623881636137, 0.5966090969730008, 0.34288073264375796, 2)","(0.23715930892842726, 0.6696974458300612, 0.45342837737924424, 0.3058506497249406, 2)","(0.39256228029104273, 0.4084547372001099, 0.4005085087455763, 0.011237664050116383, 2)","(0.4801395671292519, 0.6028555537740963, 0.5414975604516741, 0.08677330631656728, 2)","(0.41180243639648484, 0.6218892458282913, 0.5168458411123881, 0.1485538075870763, 2)","(0.4721348165832945, 0.5798871640161412, 0.5260109902997179, 0.07619241555853476, 2)","(0.5742697131755925, 0.6429288732029438, 0.6085992931892681, 0.048549357645912436, 2)","(0.25342964593362166, 0.38019722048360166, 0.31681343320861166, 0.08963821159886205, 2)","(0.4172261448611506, 0.5286913174854554, 0.472958731173303, 0.07881777942877502, 2)"
A1N34IJ4VY3Y80,3VDI8GSXAFTOH8TD06BL42NOPBOG8L,"(0.43386595950531254, 0.6447653002819305, 0.5393156298936215, 0.1491283540109191, 2)","(0.46441705811841083, 0.5463887965663884, 0.5054029273423997, 0.05796277212221498, 2)","(0.39259459333617885, 0.628622291663189, 0.510608442499684, 0.16689678603488156, 2)","(0.464764593742522, 0.7284774066165265, 0.5966210001795242, 0.18647311826898763, 2)","(0.45046627229833414, 0.6042459575983832, 0.5273561149483587, 0.10873865828439791, 2)","(0.24370348190300822, 0.49114866847087324, 0.3674260751869407, 0.17497016939410776, 2)","(0.44699403917847763, 1.0, 0.7234970195892388, 0.3910342649334807, 2)","(0.1121916517714731, 0.33226670210346865, 0.22222917693747088, 0.1556165604597248, 2)","(0.6350668186587219, 0.6357040134243508, 0.6353854160415364, 0.00045056473971272963, 2)","(0.5616321957071506, 0.5949299938348528, 0.5782810947710018, 0.023545098854678932, 2)"
A2CK8S4CH1HPBE,3VDI8GSXAFTOH8TD06BL42NOPBOG8L,"(0.17273889270484263, 0.2855839671224674, 0.229161429913655, 0.07979351734420308, 2)","(0.29507764732947384, 0.5459585328011863, 0.4205180900653301, 0.1773995753871335, 2)","(0.6081547355337578, 0.7142726835779561, 0.661213709555857, 0.0750367206676544, 2)","(0.6123566993395211, 0.649416020619025, 0.6308863599792731, 0.02620489738290817, 2)","(0.39267488405722023, 0.5983790078367693, 0.49552694594699476, 0.14545478084255611, 2)","(0.41803370435608284, 0.5629738249426138, 0.4905037646493483, 0.10248814213273198, 2)","(0.676563159074645, 0.6954086945810125, 0.6859859268278288, 0.013325805951644296, 2)","(0.2395402509141734, 0.7308874441745589, 0.48521384754436614, 0.34743493227139566, 2)","(0.5324184270938285, 0.711947006595855, 0.6221827168448417, 0.12694587598267115, 2)","(0.24001896226067918, 0.5289128182415863, 0.38446589025113276, 0.20427880460722928, 2)"
A1MJJHFEKOGUIU,3VDI8GSXAFTOH8TD06BL42NOPBOG8L,"(0.33535189523678305, 0.5858122282419852, 0.4605820617393841, 0.1771021998862193, 2)","(0.4461603557797776, 0.5060366014711183, 0.47609847862544796, 0.04233889936033881, 2)","(0.4017519306936962, 0.6323770879351709, 0.5170645093144335, 0.16307661259766057, 2)","(0.5081076582768365, 0.5617373520479796, 0.534922505162408, 0.03792192013853325, 2)","(0.36411585081873454, 0.3691022915503864, 0.36660907118456043, 0.003525946055335819, 2)","(0.3255868465244277, 0.37712947119794615, 0.35135815886118693, 0.036446139426797954, 2)","(0.39346470076405615, 0.860955633478857, 0.6272101671214565, 0.33056600866585967, 2)","(0.5189078640950389, 0.5937724381867097, 0.5563401511408743, 0.052937248010863136, 2)","(0.5236555211603173, 0.5560444449461993, 0.5398499830532584, 0.022902427644331418, 2)","(0.30188281539069345, 0.39313173549950214, 0.3475072754450978, 0.06452273018488815, 2)"
A20I3A6VWC2T5C,3VDI8GSXAFTOH8TD06BL42NOPBOG8L,"(0.4256745738426406, 0.43534412927559485, 0.43050935155911774, 0.0068374082177011545, 2)","(0.4486027871898279, 0.5560444449461994, 0.5023236160680137, 0.07597272478145455, 2)","(0.2824237242990475, 0.3658730495189675, 0.3241483869090075, 0.05900758374844701, 2)","(0.29359514193072156, 0.7744265216926718, 0.5340108318116967, 0.3399991292369591, 2)","(0.28104527988279965, 0.32907394646145555, 0.3050596131721276, 0.03396139582911528, 2)","(0.22611996162016784, 0.3129378570823194, 0.26952890935124363, 0.061389522609632166, 2)","(0.37204821889958195, 0.43701499313383874, 0.40453160601671034, 0.045938446612858445, 2)","(0.440006102394386, 0.5853926539789329, 0.5126993781866594, 0.10280381651876094, 2)","(0.3384826405589582, 0.6561231606950826, 0.4973029006270204, 0.22460576576787564, 2)","(0.45886678012586496, 0.7215117506287431, 0.590189265377304, 0.18571803968712586, 2)"
