WorkerId,HITId,prompt_1,prompt_2,prompt_3,prompt_4,prompt_5,prompt_6,prompt_7,prompt_8,prompt_9,prompt_10
A366P19UT49WP6,31ODACBENUFXDH20H0M2F7RR7KQSQY,"(0.4558775703189364, 0.5797718591890966, 0.5178247147540165, 0.08760649181037528, 2)","(0.6456950842081368, 0.797592711806116, 0.7216438980071265, 0.10740784252067996, 2)","(0.5021846916579237, 0.5253298262433244, 0.5137572589506241, 0.016366081616812113, 2)","(0.569819489780155, 0.6683087201727734, 0.6190641049764642, 0.06964240268446474, 2)","(0.541120603453014, 0.7075651550410087, 0.6243428792470114, 0.11769407111942515, 2)","(0.6293181358939964, 0.7635391058235313, 0.6964286208587639, 0.09490855801460982, 2)","(0.4668058495568486, 0.8814092660963265, 0.6741075578265876, 0.2931688873381756, 2)","(0.44903323241491255, 0.6659742838664917, 0.5575037581407021, 0.15340048859915134, 2)","(0.5770517107976241, 0.9060063395182066, 0.7415290251579154, 0.23260604867102697, 2)","(0.6737176403935522, 0.8313539764691034, 0.7525358084313278, 0.11146572220042383, 2)"
A1P06VR3V0T998,31ODACBENUFXDH20H0M2F7RR7KQSQY,"(0.3143944843370828, 0.39866986242869323, 0.356532173382888, 0.05959169133563796, 2)","(0.8301821713362141, 1.0, 0.915091085668107, 0.12007933821453828, 2)","(0.6144702347443075, 0.7430023199653439, 0.6787362773548258, 0.09088590905984208, 2)","(0.43845272383525885, 0.5742821546958271, 0.506367439265543, 0.09604591164621712, 2)","(0.5626876401192281, 0.7328616209964707, 0.6477746305578493, 0.12033117585980807, 2)","(0.08783146995175752, 0.6696470735741631, 0.3787392717629603, 0.4114057587215474, 2)","(0.6369951730415366, 0.6725157402359803, 0.6547554566387584, 0.025116833934783513, 2)","(0.39501704245631347, 0.4142038001207054, 0.40461042128850944, 0.013567086453474498, 2)","(0.06276852614811451, 0.3621366090422035, 0.21245256759515901, 0.21168520148522682, 2)","(0.43995920592663834, 0.5918821883387649, 0.5159206971327016, 0.1074257710816993, 2)"
ACSAMXVDH047Z,31ODACBENUFXDH20H0M2F7RR7KQSQY,"(0.3852648872318213, 0.496363219851649, 0.44081405354173514, 0.07855838437399879, 2)","(0.5538223356510178, 0.6543617403474553, 0.6040920379992365, 0.07109209483730959, 2)","(0.35196019844518406, 0.48781005591330834, 0.4198851271792462, 0.09606035543893662, 2)","(0.37979798002962994, 0.5880996436819523, 0.48394881185579114, 0.14729151890099657, 2)","(0.3187138252320146, 0.43494491369825233, 0.37682936946513346, 0.08218779083917023, 2)","(0.6482268204019466, 0.7679536154029294, 0.708090217902438, 0.0846596286349266, 2)","(0.5120487338290486, 0.6619536956480125, 0.5870012147385306, 0.1059988150356999, 2)","(0.5901987834536607, 0.6942311017565366, 0.6422149426050987, 0.0735619577345209, 2)","(0.44682471374484345, 0.5355158812230446, 0.49117029748394403, 0.06271412595518783, 2)","(0.577993557395349, 0.6272455468893314, 0.6026195521423402, 0.03482641575812359, 2)"
A3BH0Z9NRT9XRN,31ODACBENUFXDH20H0M2F7RR7KQSQY,"(0.31883446846001595, 0.3488783797973685, 0.3338564241286922, 0.021244253440009398, 2)","(0.6199621419029582, 0.636014614206628, 0.627988378054793, 0.011350812020734152, 2)","(0.3864351193836285, 0.5394542412718348, 0.4629446803277317, 0.10820085873836155, 2)","(0.5180468319185503, 0.8044776935443101, 0.6612622627314302, 0.2025372045966804, 2)","(0.39647887507201673, 0.4660511084474857, 0.4312649917597512, 0.049194998002087154, 2)","(0.47947625942768174, 0.5139727137849689, 0.4967244866063253, 0.02439267680292997, 2)","(0.6734120697390843, 0.8987857967791145, 0.7860989332590994, 0.15936329069129135, 2)","(0.5198857940054409, 0.5518342864996424, 0.5358600402525416, 0.022590995691337403, 2)","(0.414714218587575, 0.501710798762381, 0.458212508674978, 0.06151587178164448, 2)","(0.5182161030378633, 0.5468700684509402, 0.5325430857444018, 0.020261413251471516, 2)"
A1JORZPYSL5A7P,3PIOQ99R7YMSPXHCQDPLQEEAN6ONUM,"(0.3785724949202274, 0.49568756281618076, 0.43713002886820407, 0.08281285868835157, 2)","(0.5924373883217676, 1.0, 0.846481724890614, 0.17768650688899543, 5)","(0.4958271734659374, 0.978482042633557, 0.8843946454355334, 0.25586221595341546, 3)","(0.0740177673240121, 0.7102992180127422, 0.5220370122169914, 0.2966692475202453, 4)","(0.345720784641941, 0.5170811830413148, 0.41669731492066386, 0.07109191278031124, 4)","(0.29957085182563287, 0.8408964152537145, 0.5552638115849318, 0.22257368559885807, 4)","(0.4197419755495543, 0.9017135878481766, 0.6607277816988655, 0.34080539539576943, 2)","(0.02795279274196276, 0.3168053533839811, 0.17237907306297193, 0.2042496043930696, 2)","(0.1401593575765449, 0.3655552228545123, 0.2528572902155286, 0.15937894478946024, 2)","(0.8159160639728488, 0.9391044157537525, 0.8775102398633006, 0.08710731890747092, 2)"
A1MC4JNAU3Q1GY,3PIOQ99R7YMSPXHCQDPLQEEAN6ONUM,"(0.4993314704465531, 0.7004452473487683, 0.6742123357500658, 0.09810948919491244, 5)","(0.3817666460451127, 0.6435902693404842, 0.43361890903486755, 0.10709161047157911, 5)","(0.3758626428491305, 0.9069800139256777, 0.5731224484094262, 0.1965620633841775, 5)","(0.2969021879428218, 0.7018491170272204, 0.4005413237111685, 0.16368988655455738, 5)","(0.4865950774742615, 0.67275599962295, 0.6300461338339428, 0.07455426910577315, 5)","(0.38522038607373355, 0.7900418408977675, 0.5273629016022866, 0.1563075753260275, 5)","(0.4348974800951486, 0.5711320976378691, 0.5288596846267298, 0.05662380222045986, 5)","(0.16200461133702487, 0.5091339998036284, 0.3774701427694764, 0.1341136425376555, 5)","(0.37630316401014774, 0.5394710880861879, 0.4250155948848867, 0.06116049961280242, 5)","(0.3784702326228891, 0.7105477917053864, 0.45210270548008796, 0.13270408577577592, 5)"
AU5UJIZ3TLI5M,3PIOQ99R7YMSPXHCQDPLQEEAN6ONUM,"(0.6384997198702027, 0.7007974796687332, 0.6696485997694679, 0.04405116840627158, 2)","(0.6192596340984008, 0.9621954581957615, 0.8091067115702212, 0.13522782452628526, 5)","(0.6349495142258627, 0.8743402010410126, 0.7546448576334377, 0.16927477799989757, 2)","(0.6954086945810125, 0.7691605673134587, 0.7322846309472356, 0.05215044933431994, 2)","(0.4970974902883876, 0.5100323429521268, 0.5035649166202573, 0.009146322032178885, 2)","(0.1315583108973614, 0.36615107686578496, 0.24885469388157316, 0.16588213563358103, 2)","(0.5771976319603758, 0.7059606045655102, 0.641579118262943, 0.09104917109482823, 2)","(0.06801211491388695, 0.7363841239916252, 0.4021981194527561, 0.47261037997414546, 2)","(0.13545994273378145, 0.3869059804565238, 0.26118296159515264, 0.17779919837623953, 2)","(0.353003111274967, 0.5866706233706518, 0.4698368673228094, 0.16522788234584834, 2)"
AO6B0VEVBGGAP,3PIOQ99R7YMSPXHCQDPLQEEAN6ONUM,"(0.6115155905610944, 0.6187218599292941, 0.6151187252451942, 0.005095601937310891, 2)","(0.5562557813671719, 1.0, 0.778127890683586, 0.31377454610759864, 2)","(0.46045950380415274, 0.863956033193923, 0.6622077684990378, 0.28531513211674364, 2)","(0.15207971224097847, 0.5549740547121165, 0.3535268834765475, 0.28488932166303693, 2)","(0.44219732271776674, 0.6314144494395202, 0.5368058860786434, 0.13379671342158614, 2)","(0.3792759040719147, 0.6065340911201772, 0.49290499759604595, 0.16069580514198725, 2)","(0.5729040307922232, 0.5845981031084703, 0.5787510669503467, 0.00826895783450419, 2)","(0.3436234342210319, 0.48950681215817776, 0.4165651231896048, 0.1031551258017558, 2)","(0.14193099100412637, 0.3342454302942773, 0.23808821064920183, 0.1359868441421543, 2)","(0.22277604606094104, 0.35633261022723767, 0.2895543281440893, 0.09443875219396461, 2)"
A2SEQ3XDCFO18H,3PIOQ99R7YMSPXHCQDPLQEEAN6ONUM,"(0.38872796222707584, 0.6836858580099509, 0.5362069101185134, 0.20856672827258588, 2)","(0.4852876548778083, 0.6336107067679622, 0.5594491808228852, 0.10488023579781197, 2)","(0.5817222778695132, 0.5964022798235187, 0.589062278846516, 0.010380328929509006, 2)","(0.809454400495618, 0.8139081988468063, 0.8116812996712122, 0.003149311016162718, 2)","(0.4675667418121199, 0.5756446367610886, 0.5216056892866042, 0.07642261241478307, 2)","(0.4690918566715421, 0.8463748575019103, 0.6577333570867262, 0.26677936831356325, 2)","(0.35952902857522767, 0.476413155443555, 0.4179710920093913, 0.08264955872166299, 2)","(0.41722614486115056, 0.6512124859687707, 0.5342193154149606, 0.16545332850222683, 2)","(0.4694673619568042, 0.5472407657971707, 0.5083540638769874, 0.05499410125148304, 2)","(0.31222258402876674, 0.3466577127095519, 0.32944014836915936, 0.024349313001214578, 2)"
A2WVY1WO8EBV8V,3VGET1QSZ0ZGEGEU56NXC5DH87UW7J,"(0.5763809407472905, 0.6144738024137026, 0.5954273715804965, 0.026935720799121102, 2)","(0.561702299925106, 0.6849950112921053, 0.6233486556086056, 0.08718111227848091, 2)","(0.5199529496994082, 0.5387735687620682, 0.5293632592307382, 0.013308187365335669, 2)","(0.6746077638926462, 0.9166068134248216, 0.795607288658734, 0.17111916896490045, 2)","(0.46817579509799623, 0.6749008367066822, 0.5715383159023393, 0.14617667876257306, 2)","(0.32382119358662637, 0.4420076899346608, 0.3829144417606436, 0.08357047301237426, 2)","(0.45757218074394285, 0.6258111551372083, 0.5416916679405755, 0.11896291965334793, 2)","(0.5150036966224398, 0.5682962125578823, 0.5416499545901611, 0.03768349940444353, 2)","(0.6358526581322638, 0.7724448315045391, 0.7041487448184014, 0.09658525204854447, 2)","(0.3256850533083629, 0.47735349332944554, 0.40151927331890425, 0.1072457824308927, 2)"
AC0B0RHJICXU1,3VGET1QSZ0ZGEGEU56NXC5DH87UW7J,"(0.41216792348007286, 0.7047049633822934, 0.45866258379011166, 0.15720290800293873, 3)","(0.233143154843673, 0.6440615917137091, 0.49426549368145367, 0.1833878309444268, 5)","(0.4459798910708181, 0.6816598775359253, 0.5207609787075235, 0.08702027805131911, 5)","(0.29494729140780945, 0.788200954197212, 0.6155748316594309, 0.17910076204159806, 5)","(0.46875468859774966, 0.6697763116528563, 0.5672935278064396, 0.08333830067627945, 5)","(0.2955261230535602, 0.6221962759123493, 0.45886119948295473, 0.23099068029769582, 2)","(0.3491499884436078, 0.7851378224852613, 0.5116701642230006, 0.2203341247148452, 3)","(0.4621411312276757, 0.6329371388902445, 0.5475391350589601, 0.12077101521779193, 2)","(0.15379367945258124, 1.0, 0.7287557921168066, 0.34176944869468945, 5)","(0.14813063925742295, 0.48334826783264756, 0.3882726777522233, 0.13480392461261922, 5)"
AO6B0VEVBGGAP,3VGET1QSZ0ZGEGEU56NXC5DH87UW7J,"(0.5634908203139654, 0.6131106798760368, 0.588300750095001, 0.0350865391778649, 2)","(0.3308795350826236, 0.4378826865860794, 0.38438111083435145, 0.07566265403642511, 2)","(0.1258371785838719, 0.18575057999133598, 0.15579387928760394, 0.042365172419169504, 2)","(0.5770501638890354, 0.6577160909911662, 0.6173831274401008, 0.057039424064616415, 2)","(0.09128709291752769, 0.12627481089353698, 0.10878095190553233, 0.024740052639078636, 2)","(0.2090067144241744, 0.25678404806291744, 0.23289538124354592, 0.03378367660296735, 2)","(0.48954165955695317, 0.7071067811865476, 0.5983242203717504, 0.1538417728539622, 2)","(0.12175790049611575, 0.5442191092561398, 0.3329885048761278, 0.29872518550247873, 2)","(0.2141247492291465, 0.22957488466614331, 0.2218498169476449, 0.010924895537751023, 2)","(0.465760462816944, 0.5410822690539396, 0.5034213659354418, 0.0532605599613988, 2)"
A3W0M61UTJAGUI,3VGET1QSZ0ZGEGEU56NXC5DH87UW7J,"(0.374004873172996, 0.4579658630591444, 0.41598536811607023, 0.05936938530363064, 2)","(0.583526016818016, 0.683030055057033, 0.6332780359375245, 0.07035998019425445, 2)","(0.5117240157381622, 0.8429105528307891, 0.6773172842844757, 0.23418424621588654, 2)","(0.45860475981076193, 0.66403057319781, 0.5613176665042859, 0.14525798567674394, 2)","(0.5109955811291784, 0.7730551756939454, 0.6420253784115619, 0.18530411639174407, 2)","(0.1573579057250069, 0.7071067811865476, 0.4322323434557772, 0.3887311577885342, 2)","(0.17436584988251863, 0.6313546479093294, 0.402860248895924, 0.32313987801104743, 2)","(0.6025326038653454, 0.7539221180326288, 0.6782273609489871, 0.107048552068223, 2)","(0.6873693418950719, 1.0, 0.843684670947536, 0.22106325835280774, 2)","(0.5319774228122345, 0.5355603282937187, 0.5337688755529766, 0.002533496762307938, 2)"
A2LQ9A7REC0KJX,3VGET1QSZ0ZGEGEU56NXC5DH87UW7J,"(0.382798740143292, 0.5123919118531011, 0.4475953259981965, 0.09163621051147863, 2)","(0.5932695871642266, 0.6750787878173079, 0.6341741874907673, 0.05784784054524471, 2)","(0.25508469658542515, 0.37721203055901137, 0.31614836357221826, 0.08635706602095704, 2)","(0.5999160385416008, 0.6014728484472031, 0.6006944434944019, 0.0011008308412697415, 2)","(0.5265281190154215, 0.559235804629021, 0.5428819618222213, 0.023127826294293885, 2)","(0.09438595268231116, 0.14601394329159476, 0.12019994798695297, 0.036506502258859826, 2)","(0.4482188734559326, 0.4596613576124592, 0.4539401155341959, 0.00809105814069959, 2)","(0.27698762715990977, 0.7004145300833136, 0.48870107862161166, 0.2994080343939568, 2)","(0.49681574502266296, 0.6697083272518308, 0.5832620361372469, 0.12225351731109738, 2)","(0.23646598568171287, 0.6253769845510686, 0.4309214851163907, 0.27500160457855516, 2)"
AQS3LUWLIDCH5,301KG0KX9CLRVPMZ4VK2FBMMI3W2HA,"(0.2910042507378282, 0.8369280737526847, 0.7118071200373145, 0.220635031336996, 5)","(0.11270441265313853, 0.9306048591020996, 0.5, 0.31535202545840235, 5)","(0.15851165692617153, 0.5747078645171895, 0.43945627749994315, 0.1602357131111569, 5)","(0.4950861380851866, 0.769642045212638, 0.5360330312711556, 0.13931271595680988, 5)","(0.7252610922839374, 0.9554427922043668, 0.7997513045108656, 0.08434128827041339, 5)","(0.3327714551776235, 0.5916671539024306, 0.5328985992883941, 0.10112084750955769, 5)","(0.07009437890436555, 0.8801117367933934, 0.6716472052354859, 0.3040357213672029, 5)","(0.5016034965032492, 0.8967725055197985, 0.6810653197286417, 0.15243637418490777, 5)","(0.40372117006372776, 0.7488930978179436, 0.44356984201763106, 0.1639744470860939, 5)","(0.08217262444082543, 0.8296066547537364, 0.5512003357447273, 0.29001988864219286, 5)"
A148ADVOTXXSI9,301KG0KX9CLRVPMZ4VK2FBMMI3W2HA,"(0.5623413251903491, 0.9671682101338347, 0.6560930058975355, 0.15614457531454765, 5)","(0.48406268121676876, 0.8281561986351452, 0.5417283385855969, 0.13823842279648957, 5)","(0.19070828081828378, 0.6076795808137692, 0.4132584091896901, 0.1772196585173411, 5)","(0.35025115628888903, 0.9256300845069498, 0.8254605646966104, 0.22570770891187278, 5)","(0.6248406147640102, 0.9730694491905492, 0.7722901523168983, 0.13528057794341936, 5)","(0.6025637910375443, 0.7154905442377787, 0.6925686171465859, 0.04574130890974337, 5)","(0.48954864498445017, 0.8709239150800868, 0.6846044811781143, 0.16336602222785446, 5)","(0.30041915229862387, 1.0, 0.5816162901231503, 0.2853980700908842, 5)","(0.5085135966015165, 0.9709835434146469, 0.6701643978794415, 0.1832650219676146, 5)","(0.22649264359854537, 0.7971755824799469, 0.4931477526358035, 0.24694246943395262, 5)"
A1P80D7MXV5E8S,301KG0KX9CLRVPMZ4VK2FBMMI3W2HA,"(0.3630214736247448, 0.48687484247516666, 0.4249481580499557, 0.08757755698693201, 2)","(0.45333588835154687, 0.5086887683824238, 0.4810123283669854, 0.039140396828038534, 2)","(0.378479884084665, 0.6176892180330024, 0.49808455105883365, 0.16914654215798677, 2)","(0.5409980755462797, 0.6064172713221392, 0.5737076734342095, 0.04625835695288062, 2)","(0.39100717584355005, 0.40557184208321356, 0.3982895089633818, 0.010298774263784845, 2)","(0.6497167400695025, 0.6607230204147059, 0.6552198802421042, 0.007782615467733501, 2)","(0.47942875806892665, 0.5290234696735058, 0.5042261138712162, 0.03506875688658906, 2)","(0.5342412507667004, 0.8446906831359068, 0.6894659669513036, 0.21952089884378032, 2)","(0.5344320282579377, 0.6491051200127547, 0.5917685741353462, 0.08108612079945826, 2)","(0.2938077181963137, 0.5864291612460293, 0.4401184397211715, 0.20691460670104703, 2)"
AO6B0VEVBGGAP,301KG0KX9CLRVPMZ4VK2FBMMI3W2HA,"(0.6015591676866648, 0.9526201829549016, 0.7770896753207832, 0.2482376245064043, 2)","(0.5338177723601816, 0.7419446627365011, 0.6378812175483413, 0.1471679355323647, 2)","(0.09443953541901001, 0.9365137582048804, 0.5154766468119452, 0.5954363931942804, 2)","(0.4029883231412915, 0.5529812970278247, 0.4779848100845581, 0.10606104896550438, 2)","(0.12671059585814284, 0.6709489882833027, 0.3988297920707228, 0.38483465786589593, 2)","(0.14287202148493997, 0.25406637407730737, 0.19846919778112365, 0.07862628074771096, 2)","(0.5896412024973812, 0.7611606003349891, 0.6754009014161851, 0.12128252931600583, 2)","(0.5916424377692061, 1.0, 0.795821218884603, 0.28875240140220193, 2)","(0.6925760137366658, 0.6985342056580097, 0.6955551096973378, 0.004213077911193209, 2)","(0.5062586532254356, 0.5466325569645467, 0.5264456050949912, 0.028548661116898362, 2)"
AOBO0RJIK73FY,301KG0KX9CLRVPMZ4VK2FBMMI3W2HA,"(0.6366805077841485, 0.6465901634070477, 0.6416353355955982, 0.007007184690175381, 2)","(0.32804650294876775, 0.6884175303305451, 0.5082320166396564, 0.25482079720481776, 2)","(0.1803607563513132, 0.3680601922416115, 0.2742104742964624, 0.13272354394291958, 2)","(0.5314505968191471, 0.9457416090031758, 0.7385961029111614, 0.2929479840999653, 2)","(0.11643948477069975, 0.20205155046766235, 0.15924551761918104, 0.06053687220571047, 2)","(0.5857159080459735, 0.6297879773685641, 0.6077519427072688, 0.031163659078927396, 2)","(0.41767891399701923, 0.6810810836533625, 0.5493799988251908, 0.1862534603432498, 2)","(0.6214211316495574, 0.7765453555044465, 0.6989832435770019, 0.1096893906140921, 2)","(0.1623339577375495, 0.47467913885027985, 0.31850654829391467, 0.220861395635752, 2)","(0.3387422920286595, 0.40985876863417625, 0.37430053033141786, 0.050286942861855345, 2)"
A366P19UT49WP6,3WRBLBQ2GR86ZJOA52Y6BNH665Z0GP,"(0.6137277181991412, 0.9024106997625612, 0.7580692089808512, 0.20412969387664534, 2)","(0.7298279414046518, 0.8058470283374488, 0.7678374848710503, 0.053753611869790434, 2)","(0.620067607555035, 0.6463124303575399, 0.6331900189562875, 0.018557892174690584, 2)","(0.45184379612240966, 0.8179390878854068, 0.6348914420039082, 0.25886846336608293, 2)","(0.5872797001068305, 0.9212572821896308, 0.7542684911482307, 0.23615781305503486, 2)","(0.7084126164456611, 0.7486614216578754, 0.7285370190517683, 0.028460203100213192, 2)","(0.7021203238080738, 0.7679948747992348, 0.7350575993036543, 0.04658034171346896, 2)","(0.5034540715380552, 0.7497200304933473, 0.6265870510157012, 0.17413632955269506, 2)","(0.5674773954614979, 0.5721248424548514, 0.5698011189581746, 0.0032862412842052987, 2)","(0.732034928624982, 0.9159771965713193, 0.8240060625981507, 0.130066825011688, 2)"
AO6B0VEVBGGAP,3WRBLBQ2GR86ZJOA52Y6BNH665Z0GP,"(0.5199302229930708, 0.6360188027707555, 0.5779745128819131, 0.08208702197911638, 2)","(0.38112111337957766, 0.871083756385876, 0.6261024348827269, 0.3464559073978371, 2)","(0.3527085735873595, 0.7400828044922853, 0.5463956890398224, 0.27391494552979645, 2)","(0.434942869468445, 0.835892799659814, 0.6354178345641295, 0.28351441455458987, 2)","(0.6004981752197522, 0.8205317406053217, 0.7105149579125369, 0.15558722617278978, 2)","(0.13503724199562314, 0.1446210315643412, 0.13982913677998215, 0.006776762593505434, 2)","(0.5009335566042379, 0.5273660468926821, 0.51414980174846, 0.018690593126606446, 2)","(0.3676828060832946, 0.8009567502268138, 0.5843197781550542, 0.30637094401532383, 2)","(0.34823528327578535, 0.3687933002800169, 0.3585142917779011, 0.014536713231440478, 2)","(0.2878795349324625, 0.6756000774035172, 0.48173980616798984, 0.2741598247866096, 2)"
A3ESTJCYXNAS14,3WRBLBQ2GR86ZJOA52Y6BNH665Z0GP,"(2.1945711360427958e-05, 0.9036020036098448, 2.1945711360427958e-05, 0.40502402055429443, 5)","(0.00016215809237314185, 0.7825422900366437, 0.00016215809237314185, 0.361491534056395, 5)","(0.0004407913958354948, 0.5727053859134397, 0.0004407913958354948, 0.2851131480065772, 5)","(9.963337543511952e-10, 0.35859862438625556, 9.963337543511952e-10, 0.1943838451925561, 5)","(5.439797980315243e-08, 0.6426444590002879, 5.439797980315243e-08, 0.3485709182543236, 5)","(2.9700290627924664e-06, 0.3946787625527636, 2.9700290627924664e-06, 0.18484495286252492, 5)","(5.439797980315243e-08, 0.6324555320336759, 5.439797980315243e-08, 0.3292396254034246, 5)","(1.478690400037914e-07, 0.6149533519861782, 0.4952564821892493, 0.3116944781143027, 5)","(0.00016215809237314185, 0.5634521986135259, 0.00016215809237314185, 0.2965427597343236, 5)","(2.9700290627924664e-06, 0.7464360292650963, 0.45223647315549304, 0.32796662932049175, 5)"
A3SUVV47J8412W,3WRBLBQ2GR86ZJOA52Y6BNH665Z0GP,"(0.40900151929415884, 0.9036020036098448, 0.49457031374225674, 0.2047644211162688, 5)","(0.5059104154338945, 0.6850330287940143, 0.5201700489731583, 0.0754868372171435, 5)","(0.4419673110286592, 0.8017970837901036, 0.6728639577287209, 0.13214168263900872, 5)","(0.2907961788792615, 0.7877507076200468, 0.586829290220416, 0.17979508048150203, 5)","(0.48230804741328726, 0.8374345206535876, 0.5571484016774979, 0.14251346237147974, 5)","(0.2633758133433023, 0.558394826472418, 0.39720432270464373, 0.12132710067489523, 5)","(0.36651797868324965, 0.7935701125972386, 0.549237522716922, 0.1733893201212679, 5)","(0.4205822333754487, 0.7067185427037906, 0.48829120763436745, 0.12299082325893465, 5)","(0.2862349166071232, 0.503393391756368, 0.35345481163747966, 0.08639720409005425, 5)","(0.326074452005578, 0.8184522753692384, 0.7565391407404769, 0.23226339523656842, 5)"
A2OBQ9KZ4GIHUG,3WRBLBQ2GR86ZJOA52Y6BNH665Z0GP,"(0.5426552583629827, 0.6065859249958904, 0.5746205916794365, 0.04520580790190558, 2)","(0.6188463808592042, 0.6676321531448839, 0.643239267002044, 0.034496750408626854, 2)","(0.5487584440377526, 0.5628156751061129, 0.5557870595719328, 0.00993996341314372, 2)","(0.8585702093158981, 0.892539918891974, 0.875555064103936, 0.024020211996180884, 2)","(0.3946424912653888, 0.768430510517511, 0.5815365008914499, 0.2643080431394634, 2)","(0.39513102715233833, 0.4500531895417844, 0.4225921083470614, 0.03883583346300608, 2)","(0.5906118547327757, 0.7542258845097044, 0.6724188696212401, 0.11569258995252402, 2)","(0.6655621620329976, 0.7022050960501944, 0.6838836290415959, 0.025910467126131126, 2)","(0.360916625721399, 0.4831991532292586, 0.4220578894753288, 0.08646680442143807, 2)","(0.8346445131516802, 0.8609828638302305, 0.8478136884909553, 0.01862402637007221, 2)"
A1RI7QA7FX6I6I,3YOAVL4CA0HNPO1GEV9X8XNPY794ZY,"(0.41755754249731386, 0.8127596564026885, 0.5653315493244685, 0.152934077489205, 5)","(0.46563198739595096, 0.8708589315493993, 0.6391142449815671, 0.15736674479573592, 5)","(0.4630071026583851, 0.7863503941633413, 0.5575279488525283, 0.12983117428118285, 5)","(0.38119265983088507, 0.6076795808137692, 0.5240750880642577, 0.08545964132468391, 5)","(0.5230623550043606, 0.9212260019627507, 0.5528990659268156, 0.1754228989792328, 5)","(0.5838809238346762, 0.8706882585511897, 0.7220150143158895, 0.10472324807704754, 5)","(0.3610794979907125, 0.9253911813809743, 0.6776648853212361, 0.24024816053815629, 5)","(0.3615855225145535, 0.5747078645171895, 0.496931142577369, 0.07777501366708468, 5)","(0.49269193179638326, 0.862763884899229, 0.5702055601450208, 0.14847529973165316, 5)","(0.4452064079743437, 0.866242045553424, 0.7279129138202413, 0.15454179421041736, 5)"
A2RXT3RD9SGVLJ,3YOAVL4CA0HNPO1GEV9X8XNPY794ZY,"(0.09069748827745894, 0.8191347302613056, 0.48113608955978093, 0.2792909322323524, 5)","(0.6398953648307621, 0.9352898212513052, 0.6471507102389381, 0.13241326384277566, 5)","(0.31850355294022703, 0.7557723382102652, 0.6780706054800338, 0.18791261628817807, 5)","(0.4480304273880272, 0.8780609770647382, 0.6700784004984705, 0.15298885216954863, 5)","(0.5031747626530138, 0.8408964152537145, 0.7711378336218285, 0.14309483390035152, 5)","(0.5755172716815491, 0.9315158781655977, 0.7181653218828709, 0.12948884644171, 5)","(0.4703852618104048, 0.8972415310066496, 0.5644918092641172, 0.1647560581321565, 5)","(0.07513893916796567, 0.912167909070388, 0.4621411312276757, 0.34136840787469697, 5)","(0.3014275518545339, 0.8732772960336954, 0.6374634885175581, 0.21426212246918203, 5)","(0.6583972957929229, 0.860789505997226, 0.7460326668168188, 0.07931429222336939, 5)"
AJTPDPN27UCUS,3YOAVL4CA0HNPO1GEV9X8XNPY794ZY,"(0.5061969691683951, 0.7664613524204896, 0.6268331472593015, 0.13024763102804654, 3)","(0.45444263134234, 0.5700043834059724, 0.5003158190264764, 0.05818843512473879, 3)","(0.3774722946999945, 0.8725749180596936, 0.7101113154605128, 0.2523786005058264, 3)","(0.4695486027661349, 0.6403773289914031, 0.5401407466032431, 0.08584198363284036, 3)","(0.4646511819262997, 0.6254304762381755, 0.6017199479142192, 0.08679479366325012, 3)","(0.4824464264030132, 0.7546487907970829, 0.5099957085079222, 0.149837812762002, 3)","(0.6321100609044149, 0.6994670377458321, 0.6657885493251234, 0.04762857508479132, 2)","(0.6650456951549911, 0.6704492364501554, 0.6677474658025733, 0.0038208806922322117, 2)","(0.6696916071230067, 0.7947414301519011, 0.7322165186374539, 0.08842357784990897, 2)","(0.5163313809321579, 0.8393463691890215, 0.6778388750605897, 0.22840608862132125, 2)"
A3GNQDFPZALU92,3YOAVL4CA0HNPO1GEV9X8XNPY794ZY,"(0.41668295122825433, 0.6284100984543413, 0.516742619606005, 0.08884078933180135, 5)","(0.5541082495445929, 0.7848396039584232, 0.5982342293038764, 0.08945942412288374, 5)","(0.4366151253959938, 0.7222857739102404, 0.5509117983465832, 0.12294532928699721, 5)","(0.4057443849496227, 0.7682976871636119, 0.5658712403540606, 0.13591396959884985, 5)","(0.46763800449903636, 0.7151866620098735, 0.5922171405631581, 0.09496276697407975, 5)","(0.5366098421082308, 0.67694724277124, 0.5664591053232555, 0.05740540211602259, 5)","(0.3940028736177831, 0.8354534340417261, 0.46152698883288773, 0.17731300559935875, 5)","(0.48370431353083276, 0.8834821132020004, 0.5841316492021681, 0.15579143577253313, 5)","(0.5324539609377668, 0.8258893219242839, 0.6512124859687707, 0.11483580356690352, 5)","(0.520832412881931, 0.5995251392928603, 0.5797761640793658, 0.03324771293548485, 5)"
